subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
62,EC_subj,nonword,a,0,filler_1000_neu_none_2,teutos,neu,filler,1000,none,no,no,yes,no,2663599,2667396
62,EC_subj,nonword,a,1,control_1000_pos_none_2,roosle,pos,control,1000,none,yes,no,no,no,2668710,2673535
62,EC_subj,nonword,a,2,control_1000_pos_none,trelle,pos,control,1000,none,yes,no,no,no,2674849,2678087
62,EC_subj,nonword,a,3,cs_50_neg_none,avouco,neg,critical,50,none,no,no,no,yes,2679411,2683278
62,EC_subj,nonword,a,4,cs_40_neg_none,lobee,neg,critical,40,none,no,no,no,yes,2684590,2685908
62,EC_subj,nonword,a,5,control_1000_neg_none,naptor,neg,control,1000,none,no,yes,no,no,2687221,2688805
62,EC_subj,nonword,a,6,cs_40_pos_none,tafta,pos,critical,40,none,no,no,no,yes,2690118,2691719
62,EC_subj,nonword,a,7,cs_50_pos_none,minair,pos,critical,50,none,no,no,no,yes,2693032,2694264
62,EC_subj,nonword,a,8,cs_40_neg_task,seloom,neg,critical,40,subjective,no,no,no,yes,2695576,2696931
62,EC_subj,nonword,a,9,filler_1000_neu_none_1,coskie,neu,filler,1000,none,no,no,yes,no,2698244,2700112
62,EC_subj,nonword,a,10,cs_50_neg_task,zillie,neg,critical,50,subjective,no,no,no,yes,2701425,2703309
62,EC_subj,nonword,a,11,filler_40_neu_task,tavoo,neu,filler,40,subjective,no,no,no,yes,2704622,2706251
62,EC_subj,nonword,a,12,cs_40_pos_task,makan,pos,critical,40,subjective,no,no,no,yes,2707564,2708859
62,EC_subj,nonword,a,13,filler_50_neu_none,pubio,neu,filler,50,none,no,no,no,yes,2710171,2711911
62,EC_subj,nonword,a,14,cs_50_pos_task,parlic,pos,critical,50,subjective,no,no,no,yes,2713224,2714397
62,EC_subj,nonword,a,15,filler_40_neu_none,babit,neu,filler,40,none,no,no,no,yes,2715711,2716860
62,EC_subj,nonword,a,16,control_1000_neg_none_2,altine,neg,control,1000,none,no,yes,no,no,2718181,2720780
62,EC_subj,nonword,a,17,filler_50_neu_task,hesire,neu,filler,50,subjective,no,no,no,yes,2722093,2723511
