subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
21,EC_subj,nonword,a,0,filler_1000_neu_none_2,lobee,neu,filler,1000,none,yes,no,no,no,2565502,2573733
21,EC_subj,nonword,a,1,filler_40_neu_task,coskie,neu,filler,40,subjective,no,no,no,yes,2574983,2577645
21,EC_subj,nonword,a,2,cs_40_neg_none,avouco,neg,critical,40,none,no,no,no,yes,2578894,2583901
21,EC_subj,nonword,a,3,cs_40_neg_task,zillie,neg,critical,40,subjective,no,no,no,yes,2585152,2586397
21,EC_subj,nonword,a,4,control_1000_pos_none_2,babit,pos,control,1000,none,no,yes,no,no,2587646,2590021
21,EC_subj,nonword,a,5,cs_50_pos_task,trelle,pos,critical,50,subjective,no,no,yes,no,2591272,2593702
21,EC_subj,nonword,a,6,filler_40_neu_none,teutos,neu,filler,40,none,no,yes,no,no,2594951,2597373
21,EC_subj,nonword,a,7,filler_1000_neu_none_1,seloom,neu,filler,1000,none,no,no,yes,no,2598621,2601439
21,EC_subj,nonword,a,8,cs_40_pos_task,parlic,pos,critical,40,subjective,no,yes,no,no,2602687,2604421
21,EC_subj,nonword,a,9,control_1000_pos_none,tavoo,pos,control,1000,none,yes,no,no,no,2605669,2610565
21,EC_subj,nonword,a,10,filler_50_neu_task,makan,neu,filler,50,subjective,no,no,no,yes,2611813,2613397
21,EC_subj,nonword,a,11,cs_50_neg_task,naptor,neg,critical,50,subjective,no,no,no,yes,2614647,2615732
21,EC_subj,nonword,a,12,control_1000_neg_none_2,pubio,neg,control,1000,none,no,yes,no,no,2616980,2618886
21,EC_subj,nonword,a,13,control_1000_neg_none,hesire,neg,control,1000,none,no,yes,no,no,2620135,2621270
21,EC_subj,nonword,a,14,cs_50_pos_none,roosle,pos,critical,50,none,no,no,no,yes,2622519,2623813
21,EC_subj,nonword,a,15,filler_50_neu_none,tafta,neu,filler,50,none,no,yes,no,no,2625061,2626285
21,EC_subj,nonword,a,16,cs_50_neg_none,altine,neg,critical,50,none,no,no,no,yes,2627535,2630100
21,EC_subj,nonword,a,17,cs_40_pos_none,minair,pos,critical,40,none,no,no,no,yes,2631348,2632389
