subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
54,0,1,EC_subj,nonword,a,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_none,some us,altine,Witz,word,word,maskedcs,us,#969696,0,maske_5.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,3213749,3214652,3215553,3215656,3215698,NA,3215748,naptor,babit,tavoo,minair,altine,parlic,no,yes,no,no,no,no,3222315
54,1,1,EC_subj,nonword,a,critical,40,neg,objective,usfirst,left,right,yes,cs_40_neg_task,some us,tavoo,7380.png,word,picture,maskedcs,us,#969696,0,maske_7.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,3223217,3224119,3225020,3225123,3225165,NA,3225215,altine,parlic,minair,naptor,babit,tavoo,no,yes,no,no,no,no,3228587
54,2,1,EC_subj,nonword,a,us_alone,999,neg,none,none,none,left,no,none,none,Sucht,none,word,none,us,none,#000000,999,maske_7.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3229218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3231220
54,3,1,EC_subj,nonword,a,us_alone,999,pos,none,none,none,left,no,none,none,1999.png,none,picture,none,us,none,#000000,999,maske_9.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3231895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233898
54,4,1,EC_subj,nonword,a,cs_w_us,1000,neutral,none,csfirst,right,left,no,o_filler_1000_neu_none_1,some us,neu2580.png,18_mittel.png,picture,picture,us,controlcs,#000000,600,fmaske_6.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3234626,NA,3235628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3236231
54,5,1,EC_subj,nonword,a,cs_w_us,1000,neutral,none,csfirst,left,right,no,o_filler_1000_neu_none_2,some us,9_mittel.png,Hand,picture,word,controlcs,us,#000000,600,fmaske_12.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3236906,NA,3237909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3238512
54,6,1,EC_subj,nonword,a,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_none,some us,altine,8190.png,word,picture,maskedcs,us,#969696,1500,maske_12.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,3239344,3240247,3240349,3240391,3240443,3241943,parlic,naptor,tavoo,altine,minair,babit,no,no,no,no,yes,no,3245379
54,7,1,EC_subj,nonword,a,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_task,some us,naptor,Sonne,word,word,maskedcs,us,#969696,1500,maske_10.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,3246115,3247017,3247142,3247184,3247236,3248736,naptor,minair,babit,altine,parlic,tavoo,no,no,no,no,yes,no,3250932
54,8,1,EC_subj,nonword,a,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,roosle,none,word,none,controlcs,#000000,999,maske_4.png,maske_12.png,no,yes_right,no,250,NA,NA,NA,NA,NA,NA,NA,3251565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3252568
54,9,1,EC_subj,nonword,a,us_alone,999,pos,none,none,none,left,no,none,none,5831.png,none,picture,none,us,none,#000000,999,maske_1.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3253235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3255238
