subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
20,EC_subj,nonword,a,0,cs_40_neg_task,trelle,neg,critical,40,subjective,9006.png,picture,1525.png,9006.png,6831.png,AIDS,Abscheu,Gemeinheit,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,3084963,3106020
20,EC_subj,nonword,a,1,filler_1000_neu_none_2,minair,neu,filler,1000,none,neu2580.png,picture,neu2372.png,neu7000.png,neu2580.png,Wand,Sessel,Dach,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3107399,3118724
20,EC_subj,nonword,a,2,filler_50_neu_task,seloom,neu,filler,50,subjective,neu5740.png,picture,neu2372.png,neu7820.png,neu5740.png,Linie,Bein,Hand,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,3120104,3124589
20,EC_subj,nonword,a,3,control_1000_neg_none,coskie,neg,control,1000,none,Not,word,9220.png,9102.png,6242.png,Kälte,Not,Schmerz,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3125977,3129789
20,EC_subj,nonword,a,4,cs_40_pos_none,avouco,pos,critical,40,none,7350.png,picture,2150.png,2791.png,7350.png,Natur,Lob,Lachen,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,3131201,3142020
20,EC_subj,nonword,a,5,cs_40_neg_none,roosle,neg,critical,40,none,Horror,word,9265.png,9182.png,9102.png,Tyrann,Pech,Horror,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3143409,3145980
20,EC_subj,nonword,a,6,filler_40_neu_none,tafta,neu,filler,40,none,Dach,word,neu7550.png,neu7187.png,neu5740.png,Klinke,Hand,Dach,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,3147364,3150525
20,EC_subj,nonword,a,7,filler_40_neu_task,makan,neu,filler,40,subjective,neu7820.png,picture,neu2635.png,neu7490.png,neu7820.png,Kreis,Sessel,Klinke,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3151907,3155708
20,EC_subj,nonword,a,8,cs_50_neg_task,tavoo,neg,critical,50,subjective,7380.png,picture,6831.png,3300.png,7380.png,Neid,Mord,Not,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,3157101,3161877
20,EC_subj,nonword,a,9,control_1000_pos_none_2,pubio,pos,control,1000,none,Kinder,word,2080.png,4606.png,7580.png,Fete,Kinder,Blume,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,3163248,3167965
20,EC_subj,nonword,a,10,cs_50_neg_none,babit,neg,critical,50,none,9560.png,picture,9000.png,9560.png,9342.png,Absturz,Krieg,Abgas,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3169348,3173853
20,EC_subj,nonword,a,11,filler_1000_neu_none_1,parlic,neu,filler,1000,none,neu7640.png,picture,neu7640.png,neu7000.png,neu2635.png,Tuch,Dach,Sessel,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,3175236,3178772
20,EC_subj,nonword,a,12,control_1000_pos_none,hesire,pos,control,1000,none,Ruhe,word,8080.png,2040.png,2071.png,Bücher,Witz,Ruhe,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3180162,3184709
20,EC_subj,nonword,a,13,cs_40_pos_task,zillie,pos,critical,40,subjective,Fete,word,2160.png,2057.png,8501.png,Liebe,Fete,Ruhe,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3186088,3191180
20,EC_subj,nonword,a,14,cs_50_pos_none,altine,pos,critical,50,none,Wärme,word,2057.png,8330.png,2311.png,Scherz,Wärme,Freizeit,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,3192567,3196564
20,EC_subj,nonword,a,15,cs_50_pos_task,naptor,pos,critical,50,subjective,2311.png,picture,2311.png,2040.png,8470.png,Bücher,Kuss,Blume,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,3197961,3200349
20,EC_subj,nonword,a,16,control_1000_neg_none_2,teutos,neg,control,1000,none,Pech,word,8485.png,9220.png,9180.png,Hektik,Pest,Pech,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,3201750,3205453
20,EC_subj,nonword,a,17,filler_50_neu_none,lobee,neu,filler,50,none,Hand,word,neu5395.png,neu7830.png,neu2620.png,Bein,Tuch,Hand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3206855,3209541
