subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
32,EC_subj,nonword,a,0,cs_50_neg_task,hesire,neg,critical,50,subjective,14,2562156,2572533
32,EC_subj,nonword,a,1,control_1000_neg_none_2,tafta,neg,control,1000,none,6,2574854,2579766
32,EC_subj,nonword,a,2,control_1000_pos_none,coskie,pos,control,1000,none,16,2582080,2586435
32,EC_subj,nonword,a,3,filler_40_neu_task,seloom,neu,filler,40,subjective,15,2588747,2594147
32,EC_subj,nonword,a,4,cs_40_neg_task,naptor,neg,critical,40,subjective,2,2596461,2600514
32,EC_subj,nonword,a,5,cs_50_neg_none,pubio,neg,critical,50,none,9,2602827,2606971
32,EC_subj,nonword,a,6,control_1000_neg_none,makan,neg,control,1000,none,4,2609286,2614003
32,EC_subj,nonword,a,7,cs_40_neg_none,altine,neg,critical,40,none,14,2616317,2619102
32,EC_subj,nonword,a,8,control_1000_pos_none_2,teutos,pos,control,1000,none,15,2621419,2625466
32,EC_subj,nonword,a,9,cs_50_pos_task,tavoo,pos,critical,50,subjective,3,2627781,2632747
32,EC_subj,nonword,a,10,filler_1000_neu_none_1,zillie,neu,filler,1000,none,2,2635060,2637580
32,EC_subj,nonword,a,11,filler_40_neu_none,lobee,neu,filler,40,none,7,2639897,2642572
32,EC_subj,nonword,a,12,cs_40_pos_task,trelle,pos,critical,40,subjective,5,2644891,2647421
32,EC_subj,nonword,a,13,cs_40_pos_none,roosle,pos,critical,40,none,16,2649739,2652158
32,EC_subj,nonword,a,14,cs_50_pos_none,babit,pos,critical,50,none,3,2654477,2657724
32,EC_subj,nonword,a,15,filler_50_neu_task,parlic,neu,filler,50,subjective,8,2660041,2662324
32,EC_subj,nonword,a,16,filler_50_neu_none,minair,neu,filler,50,none,5,2664644,2670594
32,EC_subj,nonword,a,17,filler_1000_neu_none_2,avouco,neu,filler,1000,none,15,2672912,2675373
