subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
34,EC_only,nonword,a,0,cs_50_neg_task,minair,neg,critical,50,none,no,no,no,yes,2384201,2393621
34,EC_only,nonword,a,1,filler_50_neu_task,babit,neu,filler,50,none,no,no,no,yes,2394933,2399932
34,EC_only,nonword,a,2,control_1000_pos_none_2,trelle,pos,control,1000,none,no,no,yes,no,2401245,2408517
34,EC_only,nonword,a,3,control_1000_pos_none,avouco,pos,control,1000,none,yes,no,no,no,2409830,2414309
34,EC_only,nonword,a,4,cs_50_pos_none,parlic,pos,critical,50,none,no,no,no,yes,2415622,2420797
34,EC_only,nonword,a,5,filler_50_neu_none,hesire,neu,filler,50,none,no,no,no,yes,2422110,2424581
34,EC_only,nonword,a,6,filler_1000_neu_none_2,coskie,neu,filler,1000,none,yes,no,no,no,2425893,2438437
34,EC_only,nonword,a,7,control_1000_neg_none,roosle,neg,control,1000,none,no,no,yes,no,2439749,2443261
34,EC_only,nonword,a,8,filler_40_neu_task,altine,neu,filler,40,none,no,no,no,yes,2444573,2447965
34,EC_only,nonword,a,9,cs_40_pos_none,makan,pos,critical,40,none,no,no,no,yes,2449277,2453101
34,EC_only,nonword,a,10,control_1000_neg_none_2,naptor,neg,control,1000,none,no,yes,no,no,2454412,2457517
34,EC_only,nonword,a,11,filler_40_neu_none,tavoo,neu,filler,40,none,no,no,yes,no,2458830,2463966
34,EC_only,nonword,a,12,cs_50_pos_task,lobee,pos,critical,50,none,no,no,no,yes,2465278,2467453
34,EC_only,nonword,a,13,cs_50_neg_none,zillie,neg,critical,50,none,no,no,no,yes,2468766,2471077
34,EC_only,nonword,a,14,filler_1000_neu_none_1,pubio,neu,filler,1000,none,yes,no,no,no,2472389,2476277
34,EC_only,nonword,a,15,cs_40_neg_task,tafta,neg,critical,40,none,no,yes,no,no,2477589,2482534
34,EC_only,nonword,a,16,cs_40_neg_none,seloom,neg,critical,40,none,no,no,no,yes,2483847,2486285
34,EC_only,nonword,a,17,cs_40_pos_task,teutos,pos,critical,40,none,no,yes,no,no,2487598,2490573
