  ECOsub2 [12-2011]

 49Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0  permife   0  -1   0   0  24   6  21   4  11 -1  -1  -1
  1  molkate   0  -1   0   0  18   1   5   8   0 -1  -1  -1
  2   jaciyn   0  -1   0   0  19   9   2  23   3 -1  -1  -1
  3  sleshen   0  -1   0   0  20  17  12  13   7 -1  -1  -1
  4    noste   0  -1   0   0  16  14  15  22  10 -1  -1  -1
  5   hiwawa   0  -1   0   0  16   7  11   1  23 -1  -1  -1
  6  umeuken   0  -1   0   1   9  10  14  18  12 -1  -1  -1
  7   botuyn   0  -1   0   1  19  24   6  22  20 -1  -1  -1
  8  furasti   0  -1   0   1  15   2  21  13   0 -1  -1  -1
  9  laumens   0  -1   0   1   4   8  17   5   3 -1  -1  -1
 10    medan   0  -1   0   1  21   4   3  18  16 -1  -1  -1
 11  kiwehon   0  -1   0   1   7   0  22  19   1 -1  -1  -1
 12   schese   0  -1   1   0  12   2  19  21   4 -1  -1  -1
 13    botsy   0  -1   1   0  15  11   1  17  14 -1  -1  -1
 14    yosud   0  -1   1   0  16   7   3  20   0 -1  -1  -1
 15  hilejin   0  -1   1   0   9  23  10   6  22 -1  -1  -1
 16   ubajec   0  -1   1   0  13  24   8  18   5 -1  -1  -1
 17   nalber   0  -1   1   0  23  16  24   6  17 -1  -1  -1
 18    frask   0  -1   1   1  18   8  22  20  15 -1  -1  -1
 19    obacu   0  -1   1   1   3   7   4  13   9 -1  -1  -1
 20  larnist   0  -1   1   1  21  12  10  11   1 -1  -1  -1
 21   uwimor   0  -1   1   1  14   0   5  19   2 -1  -1  -1
 22  pimuide   0  -1   1   1  13   2  23  20  22 -1  -1  -1
 23    tewok   0  -1   1   1  14   6  19  24   3 -1  -1  -1
 24   schatz   1   0   0   0  17  12  20   2  13 -1  -1  -1
 25     bach   1   0   0   0  23  10   8   6  14 -1  -1  -1
 26    jacht   1   0   0   0   5  24  11  15   9 -1  -1  -1
 27    sanft   1   0   0   1  15   0   6  14   7 -1  -1  -1
 28    schön   1   0   0   1  10  11   9   5  21 -1  -1  -1
 29     jazz   1   0   0   1  12  24  23   4   2 -1  -1  -1
 30     tanz   1   0   1   0  15   1  11  12   8 -1  -1  -1
 31    sacht   1   0   1   0   7  10   0  21  17 -1  -1  -1
 32   ananas   1   0   1   0   5  16   4   9  18 -1  -1  -1
 33  hautnah   1   0   1   1  13  23   1  16   2 -1  -1  -1
 34     baby   1   0   1   1   8  19  15  22  24 -1  -1  -1
 35   hübsch   1   0   1   1  12   5  21  18   7 -1  -1  -1
 36   gierig   1   1   0   0   8  22  16  13   1 -1  -1  -1
 37  erreger   1   1   0   0   3  17  18  20  19 -1  -1  -1
 38    viper   1   1   0   0   2   1  23  21  18 -1  -1  -1
 39     irre   1   1   0   1  20  22  15  24  14 -1  -1  -1
 40    droge   1   1   0   1   9  13  11  10  19 -1  -1  -1
 41  grimmig   1   1   0   1   7   5   6   4  16 -1  -1  -1
 42   kerker   1   1   1   0   0  11  20   6  14 -1  -1  -1
 43     mord   1   1   1   0   4  10   9   3  17 -1  -1  -1
 44    krieg   1   1   1   0  12   7   1  20  22 -1  -1  -1
 45    groll   1   1   1   1  14  24  18   5  16 -1  -1  -1
 46    kippe   1   1   1   1  11   4   2   9   3 -1  -1  -1
 47    eklig   1   1   1   1  10  21   6  15   8 -1  -1  -1
CSs
positiv, cs, Liste[positiv*5+cs].wort, fn
  0   0 permife 
  0   1 molkate 
  0   2 jaciyn 
  0   3 sleshen 
  0   4 noste 
  1   0 hiwawa 
  1   1 umeuken 
  1   2 botuyn 
  1   3 furasti 
  1   4 laumens 
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 permife  -1   0  24 bild/pos (25)s (Large).bmp
  0 permife  -1   1   6 bild/pos (7)s (Large).bmp
  0 permife  -1   2  21 bild/pos (22)s (Large).bmp
  0 permife  -1   3   4 bild/pos (5)s (Large).bmp
  0 permife  -1   4  11 bild/pos (12)s (Large).bmp
  1 molkate  -1   0  18 bild/pos (19)s (Large).bmp
  1 molkate  -1   1   1 bild/pos (2)s (Large).bmp
  1 molkate  -1   2   5 bild/pos (6)s (Large).bmp
  1 molkate  -1   3   8 bild/pos (9)s (Large).bmp
  1 molkate  -1   4   0 bild/pos (1)s (Large).bmp
  2 jaciyn  -1   0  19 bild/pos (20)s (Large).bmp
  2 jaciyn  -1   1   9 bild/pos (10)s (Large).bmp
  2 jaciyn  -1   2   2 bild/pos (3)s (Large).bmp
  2 jaciyn  -1   3  23 bild/pos (24)s (Large).bmp
  2 jaciyn  -1   4   3 bild/pos (4)s (Large).bmp
  3 sleshen  -1   0  20 bild/pos (21)s (Large).bmp
  3 sleshen  -1   1  17 bild/pos (18)s (Large).bmp
  3 sleshen  -1   2  12 bild/pos (13)s (Large).bmp
  3 sleshen  -1   3  13 bild/pos (14)s (Large).bmp
  3 sleshen  -1   4   7 bild/pos (8)s (Large).bmp
  4 noste  -1   0  16 bild/pos (17)s (Large).bmp
  4 noste  -1   1  14 bild/pos (15)s (Large).bmp
  4 noste  -1   2  15 bild/pos (16)s (Large).bmp
  4 noste  -1   3  22 bild/pos (23)s (Large).bmp
  4 noste  -1   4  10 bild/pos (11)s (Large).bmp
  5 hiwawa  -1   0  16 bild/pos (17)s (Large).bmp
  5 hiwawa  -1   1   7 bild/pos (8)s (Large).bmp
  5 hiwawa  -1   2  11 bild/pos (12)s (Large).bmp
  5 hiwawa  -1   3   1 bild/pos (2)s (Large).bmp
  5 hiwawa  -1   4  23 bild/pos (24)s (Large).bmp
  6 umeuken  -1   0   9 bild/pos (10)s (Large).bmp
  6 umeuken  -1   1  10 bild/pos (11)s (Large).bmp
  6 umeuken  -1   2  14 bild/pos (15)s (Large).bmp
  6 umeuken  -1   3  18 bild/pos (19)s (Large).bmp
  6 umeuken  -1   4  12 bild/pos (13)s (Large).bmp
  7 botuyn  -1   0  19 bild/pos (20)s (Large).bmp
  7 botuyn  -1   1  24 bild/pos (25)s (Large).bmp
  7 botuyn  -1   2   6 bild/pos (7)s (Large).bmp
  7 botuyn  -1   3  22 bild/pos (23)s (Large).bmp
  7 botuyn  -1   4  20 bild/pos (21)s (Large).bmp
  8 furasti  -1   0  15 bild/pos (16)s (Large).bmp
  8 furasti  -1   1   2 bild/pos (3)s (Large).bmp
  8 furasti  -1   2  21 bild/pos (22)s (Large).bmp
  8 furasti  -1   3  13 bild/pos (14)s (Large).bmp
  8 furasti  -1   4   0 bild/pos (1)s (Large).bmp
  9 laumens  -1   0   4 bild/pos (5)s (Large).bmp
  9 laumens  -1   1   8 bild/pos (9)s (Large).bmp
  9 laumens  -1   2  17 bild/pos (18)s (Large).bmp
  9 laumens  -1   3   5 bild/pos (6)s (Large).bmp
  9 laumens  -1   4   3 bild/pos (4)s (Large).bmp
 10 medan  -1   0  21 bild/pos (22)s (Large).bmp
 10 medan  -1   1   4 bild/pos (5)s (Large).bmp
 10 medan  -1   2   3 bild/pos (4)s (Large).bmp
 10 medan  -1   3  18 bild/pos (19)s (Large).bmp
 10 medan  -1   4  16 bild/pos (17)s (Large).bmp
 11 kiwehon  -1   0   7 bild/pos (8)s (Large).bmp
 11 kiwehon  -1   1   0 bild/pos (1)s (Large).bmp
 11 kiwehon  -1   2  22 bild/pos (23)s (Large).bmp
 11 kiwehon  -1   3  19 bild/pos (20)s (Large).bmp
 11 kiwehon  -1   4   1 bild/pos (2)s (Large).bmp
 12 schese  -1   0  12 bild/pos (13)s (Large).bmp
 12 schese  -1   1   2 bild/pos (3)s (Large).bmp
 12 schese  -1   2  19 bild/pos (20)s (Large).bmp
 12 schese  -1   3  21 bild/pos (22)s (Large).bmp
 12 schese  -1   4   4 bild/pos (5)s (Large).bmp
 13 botsy  -1   0  15 bild/pos (16)s (Large).bmp
 13 botsy  -1   1  11 bild/pos (12)s (Large).bmp
 13 botsy  -1   2   1 bild/pos (2)s (Large).bmp
 13 botsy  -1   3  17 bild/pos (18)s (Large).bmp
 13 botsy  -1   4  14 bild/pos (15)s (Large).bmp
 14 yosud  -1   0  16 bild/pos (17)s (Large).bmp
 14 yosud  -1   1   7 bild/pos (8)s (Large).bmp
 14 yosud  -1   2   3 bild/pos (4)s (Large).bmp
 14 yosud  -1   3  20 bild/pos (21)s (Large).bmp
 14 yosud  -1   4   0 bild/pos (1)s (Large).bmp
 15 hilejin  -1   0   9 bild/pos (10)s (Large).bmp
 15 hilejin  -1   1  23 bild/pos (24)s (Large).bmp
 15 hilejin  -1   2  10 bild/pos (11)s (Large).bmp
 15 hilejin  -1   3   6 bild/pos (7)s (Large).bmp
 15 hilejin  -1   4  22 bild/pos (23)s (Large).bmp
 16 ubajec  -1   0  13 bild/pos (14)s (Large).bmp
 16 ubajec  -1   1  24 bild/pos (25)s (Large).bmp
 16 ubajec  -1   2   8 bild/pos (9)s (Large).bmp
 16 ubajec  -1   3  18 bild/pos (19)s (Large).bmp
 16 ubajec  -1   4   5 bild/pos (6)s (Large).bmp
 17 nalber  -1   0  23 bild/pos (24)s (Large).bmp
 17 nalber  -1   1  16 bild/pos (17)s (Large).bmp
 17 nalber  -1   2  24 bild/pos (25)s (Large).bmp
 17 nalber  -1   3   6 bild/pos (7)s (Large).bmp
 17 nalber  -1   4  17 bild/pos (18)s (Large).bmp
 18 frask  -1   0  18 bild/pos (19)s (Large).bmp
 18 frask  -1   1   8 bild/pos (9)s (Large).bmp
 18 frask  -1   2  22 bild/pos (23)s (Large).bmp
 18 frask  -1   3  20 bild/pos (21)s (Large).bmp
 18 frask  -1   4  15 bild/pos (16)s (Large).bmp
 19 obacu  -1   0   3 bild/pos (4)s (Large).bmp
 19 obacu  -1   1   7 bild/pos (8)s (Large).bmp
 19 obacu  -1   2   4 bild/pos (5)s (Large).bmp
 19 obacu  -1   3  13 bild/pos (14)s (Large).bmp
 19 obacu  -1   4   9 bild/pos (10)s (Large).bmp
 20 larnist  -1   0  21 bild/pos (22)s (Large).bmp
 20 larnist  -1   1  12 bild/pos (13)s (Large).bmp
 20 larnist  -1   2  10 bild/pos (11)s (Large).bmp
 20 larnist  -1   3  11 bild/pos (12)s (Large).bmp
 20 larnist  -1   4   1 bild/pos (2)s (Large).bmp
 21 uwimor  -1   0  14 bild/pos (15)s (Large).bmp
 21 uwimor  -1   1   0 bild/pos (1)s (Large).bmp
 21 uwimor  -1   2   5 bild/pos (6)s (Large).bmp
 21 uwimor  -1   3  19 bild/pos (20)s (Large).bmp
 21 uwimor  -1   4   2 bild/pos (3)s (Large).bmp
 22 pimuide  -1   0  13 bild/pos (14)s (Large).bmp
 22 pimuide  -1   1   2 bild/pos (3)s (Large).bmp
 22 pimuide  -1   2  23 bild/pos (24)s (Large).bmp
 22 pimuide  -1   3  20 bild/pos (21)s (Large).bmp
 22 pimuide  -1   4  22 bild/pos (23)s (Large).bmp
 23 tewok  -1   0  14 bild/pos (15)s (Large).bmp
 23 tewok  -1   1   6 bild/pos (7)s (Large).bmp
 23 tewok  -1   2  19 bild/pos (20)s (Large).bmp
 23 tewok  -1   3  24 bild/pos (25)s (Large).bmp
 23 tewok  -1   4   3 bild/pos (4)s (Large).bmp
 24 schatz   0   0  17 bild/neg (18)s (Large).bmp
 24 schatz   0   1  12 bild/neg (13)s (Large).bmp
 24 schatz   0   2  20 bild/neg (21)s (Large).bmp
 24 schatz   0   3   2 bild/neg (3)s (Large).bmp
 24 schatz   0   4  13 bild/neg (14)s (Large).bmp
 25 bach   0   0  23 bild/neg (24)s (Large).bmp
 25 bach   0   1  10 bild/neg (11)s (Large).bmp
 25 bach   0   2   8 bild/neg (9)s (Large).bmp
 25 bach   0   3   6 bild/neg (7)s (Large).bmp
 25 bach   0   4  14 bild/neg (15)s (Large).bmp
 26 jacht   0   0   5 bild/neg (6)s (Large).bmp
 26 jacht   0   1  24 bild/neg (25)s (Large).bmp
 26 jacht   0   2  11 bild/neg (12)s (Large).bmp
 26 jacht   0   3  15 bild/neg (16)s (Large).bmp
 26 jacht   0   4   9 bild/neg (10)s (Large).bmp
 27 sanft   0   0  15 bild/neg (16)s (Large).bmp
 27 sanft   0   1   0 bild/neg (1)s (Large).bmp
 27 sanft   0   2   6 bild/neg (7)s (Large).bmp
 27 sanft   0   3  14 bild/neg (15)s (Large).bmp
