c2memory,97,17.png,positive,negative,no,no,yes,no,no,no,yes,no,
c2memory,97,14.png,negative,(neg),yes,no,no,no,yes,no,no,no,
c2memory,97,24.png,negative,positive,yes,no,no,no,no,yes,no,no,
c2memory,97,8.png,negative,negative,no,yes,no,no,no,no,yes,no,
c2memory,97,18.png,positive,positive,yes,no,no,no,no,no,no,yes,
c2memory,97,20.png,negative,positive,no,yes,no,no,yes,no,no,no,
c2memory,97,12.png,positive,positive,yes,no,no,no,no,no,no,yes,
c2memory,97,11.png,negative,negative,no,yes,no,no,no,yes,no,no,
c2memory,97,21.png,positive,(pos),no,yes,no,no,no,no,no,yes,
c2memory,97,26.png,positive,negative,yes,no,no,no,yes,no,no,no,
c2memory,97,7.png,(neg),negative,yes,no,no,no,no,no,no,yes,
c2memory,97,5.png,(pos),positive,yes,no,no,no,no,no,yes,no,
c1memory,97,12.png,positive,positive,yes,no,no,no,yes,no,no,no,
c1memory,97,20.png,negative,positive,no,yes,no,no,no,yes,no,no,
c1memory,97,14.png,negative,(neg),yes,no,no,no,no,no,no,yes,
c1memory,97,18.png,positive,positive,yes,no,no,no,no,no,no,yes,
c1memory,97,24.png,negative,positive,yes,no,no,no,yes,no,no,no,
c1memory,97,17.png,positive,negative,no,yes,no,no,no,no,yes,no,
c1memory,97,11.png,negative,negative,no,yes,no,no,no,no,yes,no,
c1memory,97,8.png,negative,negative,no,yes,no,no,no,yes,no,no,
c1memory,97,5.png,(pos),positive,no,yes,no,no,no,no,no,yes,
c1memory,97,21.png,positive,(pos),yes,no,no,no,no,yes,no,no,
c1memory,97,7.png,(neg),negative,yes,no,no,no,no,no,no,yes,
c1memory,97,26.png,positive,negative,yes,no,no,no,yes,no,no,no,
