phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,106,17.png,negative,negative,7
globalratings,106,24.png,negative,negative,7
globalratings,106,18.png,negative,(neg),7
globalratings,106,23.png,positive,negative,10
globalratings,106,10.png,(neg),negative,7
globalratings,106,9.png,positive,negative,12
globalratings,106,5.png,positive,positive,12
globalratings,106,26.png,negative,positive,5
globalratings,106,1.png,positive,(pos),5
globalratings,106,14.png,negative,positive,4
globalratings,106,8.png,positive,positive,4
globalratings,106,4.png,(pos),positive,4
c2ratings,106,17.png,negative,negative,12
c2ratings,106,14.png,negative,positive,12
c2ratings,106,26.png,negative,positive,13
c2ratings,106,10.png,(neg),negative,5
c2ratings,106,18.png,negative,(neg),6
c2ratings,106,4.png,(pos),positive,6
c2ratings,106,5.png,positive,positive,13
c2ratings,106,1.png,positive,(pos),12
c2ratings,106,23.png,positive,negative,12
c2ratings,106,24.png,negative,negative,10
c2ratings,106,9.png,positive,negative,5
c2ratings,106,8.png,positive,positive,5
c1ratings,106,4.png,(pos),positive,5
c1ratings,106,18.png,negative,(neg),4
c1ratings,106,26.png,negative,positive,3
c1ratings,106,14.png,negative,positive,2
c1ratings,106,8.png,positive,positive,2
c1ratings,106,24.png,negative,negative,5
c1ratings,106,5.png,positive,positive,7
c1ratings,106,1.png,positive,(pos),3
c1ratings,106,9.png,positive,negative,3
c1ratings,106,23.png,positive,negative,10
c1ratings,106,17.png,negative,negative,4
c1ratings,106,10.png,(neg),negative,4
