c2memory,25,24.png,positive,(pos),no,no,yes,no,no,no,no,yes,
c2memory,25,10.png,positive,positive,no,yes,no,no,no,yes,no,no,
c2memory,25,18.png,negative,positive,no,no,no,yes,yes,no,no,no,
c2memory,25,5.png,negative,(neg),yes,no,no,no,no,no,no,yes,
c2memory,25,3.png,negative,negative,no,yes,no,no,no,yes,no,no,
c2memory,25,14.png,(neg),negative,no,no,no,yes,no,yes,no,no,
c2memory,25,21.png,positive,positive,no,no,yes,no,no,no,yes,no,
c2memory,25,4.png,positive,negative,no,no,no,yes,no,no,yes,no,
c2memory,25,20.png,positive,negative,yes,no,no,no,no,yes,no,no,
c2memory,25,26.png,negative,negative,no,yes,no,no,no,yes,no,no,
c2memory,25,9.png,(pos),positive,no,no,yes,no,no,no,yes,no,
c2memory,25,1.png,negative,positive,no,yes,no,no,no,yes,no,no,
c1memory,25,4.png,positive,negative,no,yes,no,no,no,no,yes,no,
c1memory,25,26.png,negative,negative,no,yes,no,no,no,yes,no,no,
c1memory,25,20.png,positive,negative,yes,no,no,no,no,yes,no,no,
c1memory,25,5.png,negative,(neg),yes,no,no,no,no,no,no,yes,
c1memory,25,9.png,(pos),positive,no,no,yes,no,no,no,no,yes,
c1memory,25,18.png,negative,positive,no,yes,no,no,yes,no,no,no,
c1memory,25,14.png,(neg),negative,no,yes,no,no,no,yes,no,no,
c1memory,25,1.png,negative,positive,no,yes,no,no,yes,no,no,no,
c1memory,25,24.png,positive,(pos),no,no,no,yes,no,no,no,yes,
c1memory,25,21.png,positive,positive,no,no,no,yes,no,no,no,yes,
c1memory,25,10.png,positive,positive,no,yes,no,no,no,yes,no,no,
c1memory,25,3.png,negative,negative,yes,no,no,no,no,no,yes,no,
