phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,15,gogo_12.jpg,(pos),positive,2
globalratings,15,gogo_17.jpg,negative,negative,2
globalratings,15,gogo_7.jpg,positive,positive,2
globalratings,15,gogo_13.jpg,positive,positive,1
globalratings,15,gogo_9.jpg,positive,negative,0
globalratings,15,gogo_20.jpg,positive,negative,10
globalratings,15,gogo_3.jpg,negative,positive,5
globalratings,15,gogo_5.jpg,positive,(pos),2
globalratings,15,gogo_16.jpg,(neg),negative,18
globalratings,15,gogo_6.jpg,negative,negative,11
globalratings,15,gogo_2.jpg,negative,positive,2
globalratings,15,gogo_4.jpg,negative,(neg),10
c2ratings,15,gogo_5.jpg,positive,(pos),4
c2ratings,15,gogo_20.jpg,positive,negative,2
c2ratings,15,gogo_4.jpg,negative,(neg),1
c2ratings,15,gogo_17.jpg,negative,negative,2
c2ratings,15,gogo_3.jpg,negative,positive,0
c2ratings,15,gogo_9.jpg,positive,negative,0
c2ratings,15,gogo_12.jpg,(pos),positive,5
c2ratings,15,gogo_13.jpg,positive,positive,1
c2ratings,15,gogo_2.jpg,negative,positive,2
c2ratings,15,gogo_16.jpg,(neg),negative,16
c2ratings,15,gogo_7.jpg,positive,positive,12
c2ratings,15,gogo_6.jpg,negative,negative,4
c1ratings,15,gogo_9.jpg,positive,negative,1
c1ratings,15,gogo_3.jpg,negative,positive,1
c1ratings,15,gogo_13.jpg,positive,positive,1
c1ratings,15,gogo_2.jpg,negative,positive,1
c1ratings,15,gogo_7.jpg,positive,positive,3
c1ratings,15,gogo_17.jpg,negative,negative,6
c1ratings,15,gogo_20.jpg,positive,negative,11
c1ratings,15,gogo_5.jpg,positive,(pos),14
c1ratings,15,gogo_12.jpg,(pos),positive,16
c1ratings,15,gogo_16.jpg,(neg),negative,18
c1ratings,15,gogo_6.jpg,negative,negative,10
c1ratings,15,gogo_4.jpg,negative,(neg),15
