phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,11,gogo_4.jpg,positive,negative,9
globalratings,11,gogo_12.jpg,negative,(neg),11
globalratings,11,gogo_2.jpg,negative,negative,11
globalratings,11,gogo_7.jpg,(pos),positive,6
globalratings,11,gogo_6.jpg,positive,(pos),14
globalratings,11,gogo_13.jpg,positive,positive,12
globalratings,11,gogo_9.jpg,negative,negative,9
globalratings,11,gogo_3.jpg,negative,positive,14
globalratings,11,gogo_20.jpg,positive,positive,11
globalratings,11,gogo_17.jpg,positive,negative,10
globalratings,11,gogo_16.jpg,(neg),negative,11
globalratings,11,gogo_5.jpg,negative,positive,7
c2ratings,11,gogo_3.jpg,negative,positive,12
c2ratings,11,gogo_4.jpg,positive,negative,9
c2ratings,11,gogo_20.jpg,positive,positive,10
c2ratings,11,gogo_2.jpg,negative,negative,10
c2ratings,11,gogo_17.jpg,positive,negative,9
c2ratings,11,gogo_6.jpg,positive,(pos),12
c2ratings,11,gogo_16.jpg,(neg),negative,10
c2ratings,11,gogo_13.jpg,positive,positive,8
c2ratings,11,gogo_9.jpg,negative,negative,8
c2ratings,11,gogo_12.jpg,negative,(neg),9
c2ratings,11,gogo_5.jpg,negative,positive,7
c2ratings,11,gogo_7.jpg,(pos),positive,8
c1ratings,11,gogo_6.jpg,positive,(pos),13
c1ratings,11,gogo_12.jpg,negative,(neg),11
c1ratings,11,gogo_3.jpg,negative,positive,12
c1ratings,11,gogo_17.jpg,positive,negative,10
c1ratings,11,gogo_9.jpg,negative,negative,8
c1ratings,11,gogo_20.jpg,positive,positive,12
c1ratings,11,gogo_5.jpg,negative,positive,7
c1ratings,11,gogo_4.jpg,positive,negative,8
c1ratings,11,gogo_2.jpg,negative,negative,10
c1ratings,11,gogo_13.jpg,positive,positive,8
c1ratings,11,gogo_16.jpg,(neg),negative,11
c1ratings,11,gogo_7.jpg,(pos),positive,7
