c2memory,86,10.png,negative,negative,no,yes,no,no,yes,no,no,no,
c2memory,86,7.png,positive,negative,yes,no,no,no,no,no,yes,no,
c2memory,86,4.png,positive,positive,yes,no,no,no,no,yes,no,no,
c2memory,86,8.png,negative,negative,no,no,yes,no,no,no,yes,no,
c2memory,86,18.png,positive,(pos),yes,no,no,no,no,no,no,yes,
c2memory,86,17.png,negative,positive,yes,no,no,no,no,no,yes,no,
c2memory,86,21.png,(neg),negative,no,yes,no,no,yes,no,no,no,
c2memory,86,11.png,negative,(neg),yes,no,no,no,no,no,no,yes,
c2memory,86,9.png,positive,positive,no,yes,no,no,yes,no,no,no,
c2memory,86,5.png,negative,positive,yes,no,no,no,no,no,yes,no,
c2memory,86,14.png,(pos),positive,yes,no,no,no,yes,no,no,no,
c2memory,86,26.png,positive,negative,no,yes,no,no,no,no,yes,no,
c1memory,86,26.png,positive,negative,no,no,yes,no,no,yes,no,no,
c1memory,86,17.png,negative,positive,no,yes,no,no,yes,no,no,no,
c1memory,86,8.png,negative,negative,yes,no,no,no,no,no,yes,no,
c1memory,86,5.png,negative,positive,yes,no,no,no,yes,no,no,no,
c1memory,86,4.png,positive,positive,no,yes,no,no,no,yes,no,no,
c1memory,86,11.png,negative,(neg),no,no,yes,no,no,no,no,yes,
c1memory,86,14.png,(pos),positive,yes,no,no,no,no,yes,no,no,
c1memory,86,21.png,(neg),negative,no,yes,no,no,yes,no,no,no,
c1memory,86,18.png,positive,(pos),yes,no,no,no,no,no,no,yes,
c1memory,86,7.png,positive,negative,yes,no,no,no,no,no,yes,no,
c1memory,86,9.png,positive,positive,yes,no,no,no,yes,no,no,no,
c1memory,86,10.png,negative,negative,no,yes,no,no,no,yes,no,no,
