phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,101,5.png,negative,positive,9
globalratings,101,12.png,(pos),positive,9
globalratings,101,9.png,positive,positive,12
globalratings,101,23.png,negative,(neg),6
globalratings,101,18.png,positive,negative,9
globalratings,101,8.png,(neg),negative,9
globalratings,101,14.png,negative,negative,15
globalratings,101,10.png,positive,(pos),9
globalratings,101,17.png,positive,negative,9
globalratings,101,21.png,positive,positive,4
globalratings,101,4.png,negative,negative,9
globalratings,101,3.png,negative,positive,9
c2ratings,101,14.png,negative,negative,14
c2ratings,101,10.png,positive,(pos),9
c2ratings,101,17.png,positive,negative,9
c2ratings,101,18.png,positive,negative,9
c2ratings,101,9.png,positive,positive,9
c2ratings,101,8.png,(neg),negative,8
c2ratings,101,21.png,positive,positive,6
c2ratings,101,5.png,negative,positive,9
c2ratings,101,12.png,(pos),positive,8
c2ratings,101,4.png,negative,negative,11
c2ratings,101,3.png,negative,positive,9
c2ratings,101,23.png,negative,(neg),7
c1ratings,101,18.png,positive,negative,10
c1ratings,101,23.png,negative,(neg),6
c1ratings,101,14.png,negative,negative,13
c1ratings,101,4.png,negative,negative,13
c1ratings,101,9.png,positive,positive,13
c1ratings,101,12.png,(pos),positive,13
c1ratings,101,3.png,negative,positive,9
c1ratings,101,17.png,positive,negative,9
c1ratings,101,8.png,(neg),negative,9
c1ratings,101,5.png,negative,positive,9
c1ratings,101,21.png,positive,positive,9
c1ratings,101,10.png,positive,(pos),9
