phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,59,gogo_17.jpg,negative,negative,2
globalratings,59,gogo_3.jpg,negative,(neg),5
globalratings,59,gogo_12.jpg,positive,negative,12
globalratings,59,gogo_4.jpg,negative,positive,10
globalratings,59,gogo_2.jpg,positive,negative,13
globalratings,59,gogo_7.jpg,positive,(pos),13
globalratings,59,gogo_6.jpg,positive,positive,12
globalratings,59,gogo_13.jpg,(pos),positive,5
globalratings,59,gogo_16.jpg,negative,positive,7
globalratings,59,gogo_5.jpg,(neg),negative,14
globalratings,59,gogo_9.jpg,positive,positive,14
globalratings,59,gogo_20.jpg,negative,negative,14
c2ratings,59,gogo_9.jpg,positive,positive,16
c2ratings,59,gogo_20.jpg,negative,negative,13
c2ratings,59,gogo_4.jpg,negative,positive,11
c2ratings,59,gogo_3.jpg,negative,(neg),13
c2ratings,59,gogo_2.jpg,positive,negative,10
c2ratings,59,gogo_5.jpg,(neg),negative,7
c2ratings,59,gogo_13.jpg,(pos),positive,11
c2ratings,59,gogo_16.jpg,negative,positive,11
c2ratings,59,gogo_7.jpg,positive,(pos),13
c2ratings,59,gogo_17.jpg,negative,negative,7
c2ratings,59,gogo_12.jpg,positive,negative,9
c2ratings,59,gogo_6.jpg,positive,positive,11
c1ratings,59,gogo_3.jpg,negative,(neg),12
c1ratings,59,gogo_16.jpg,negative,positive,13
c1ratings,59,gogo_9.jpg,positive,positive,13
c1ratings,59,gogo_13.jpg,(pos),positive,7
c1ratings,59,gogo_2.jpg,positive,negative,14
c1ratings,59,gogo_20.jpg,negative,negative,15
c1ratings,59,gogo_12.jpg,positive,negative,12
c1ratings,59,gogo_4.jpg,negative,positive,12
c1ratings,59,gogo_6.jpg,positive,positive,9
c1ratings,59,gogo_7.jpg,positive,(pos),11
c1ratings,59,gogo_5.jpg,(neg),negative,11
c1ratings,59,gogo_17.jpg,negative,negative,6
