phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,68,gogo_17.jpg,positive,negative,11
globalratings,68,gogo_7.jpg,(pos),positive,5
globalratings,68,gogo_2.jpg,negative,positive,8
globalratings,68,gogo_3.jpg,positive,negative,6
globalratings,68,gogo_13.jpg,negative,positive,9
globalratings,68,gogo_12.jpg,positive,positive,13
globalratings,68,gogo_6.jpg,positive,(pos),11
globalratings,68,gogo_5.jpg,negative,negative,14
globalratings,68,gogo_9.jpg,positive,positive,7
globalratings,68,gogo_4.jpg,negative,negative,4
globalratings,68,gogo_20.jpg,(neg),negative,6
globalratings,68,gogo_16.jpg,negative,(neg),15
c2ratings,68,gogo_12.jpg,positive,positive,14
c2ratings,68,gogo_6.jpg,positive,(pos),10
c2ratings,68,gogo_17.jpg,positive,negative,12
c2ratings,68,gogo_2.jpg,negative,positive,10
c2ratings,68,gogo_5.jpg,negative,negative,11
c2ratings,68,gogo_9.jpg,positive,positive,8
c2ratings,68,gogo_20.jpg,(neg),negative,10
c2ratings,68,gogo_16.jpg,negative,(neg),13
c2ratings,68,gogo_4.jpg,negative,negative,5
c2ratings,68,gogo_3.jpg,positive,negative,7
c2ratings,68,gogo_13.jpg,negative,positive,14
c2ratings,68,gogo_7.jpg,(pos),positive,11
c1ratings,68,gogo_9.jpg,positive,positive,9
c1ratings,68,gogo_6.jpg,positive,(pos),10
c1ratings,68,gogo_16.jpg,negative,(neg),9
c1ratings,68,gogo_4.jpg,negative,negative,11
c1ratings,68,gogo_5.jpg,negative,negative,10
c1ratings,68,gogo_20.jpg,(neg),negative,9
c1ratings,68,gogo_7.jpg,(pos),positive,8
c1ratings,68,gogo_17.jpg,positive,negative,6
c1ratings,68,gogo_3.jpg,positive,negative,6
c1ratings,68,gogo_12.jpg,positive,positive,13
c1ratings,68,gogo_13.jpg,negative,positive,5
c1ratings,68,gogo_2.jpg,negative,positive,7
