phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,58,26.png,positive,positive,8
globalratings,58,21.png,negative,positive,6
globalratings,58,3.png,(pos),positive,13
globalratings,58,12.png,negative,(neg),9
globalratings,58,4.png,positive,negative,13
globalratings,58,20.png,positive,positive,12
globalratings,58,14.png,positive,(pos),12
globalratings,58,24.png,positive,negative,8
globalratings,58,11.png,negative,negative,11
globalratings,58,5.png,negative,negative,9
globalratings,58,9.png,negative,positive,5
globalratings,58,1.png,(neg),negative,13
c2ratings,58,11.png,negative,negative,5
c2ratings,58,12.png,negative,(neg),12
c2ratings,58,5.png,negative,negative,12
c2ratings,58,3.png,(pos),positive,8
c2ratings,58,26.png,positive,positive,10
c2ratings,58,24.png,positive,negative,5
c2ratings,58,14.png,positive,(pos),6
c2ratings,58,9.png,negative,positive,6
c2ratings,58,1.png,(neg),negative,10
c2ratings,58,20.png,positive,positive,10
c2ratings,58,4.png,positive,negative,10
c2ratings,58,21.png,negative,positive,5
c1ratings,58,11.png,negative,negative,12
c1ratings,58,4.png,positive,negative,9
c1ratings,58,5.png,negative,negative,13
c1ratings,58,9.png,negative,positive,6
c1ratings,58,12.png,negative,(neg),7
c1ratings,58,14.png,positive,(pos),12
c1ratings,58,26.png,positive,positive,11
c1ratings,58,1.png,(neg),negative,11
c1ratings,58,3.png,(pos),positive,12
c1ratings,58,20.png,positive,positive,12
c1ratings,58,21.png,negative,positive,10
c1ratings,58,24.png,positive,negative,11
