phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,49,9.png,positive,positive,13
globalratings,49,4.png,positive,negative,9
globalratings,49,5.png,negative,negative,11
globalratings,49,11.png,negative,negative,9
globalratings,49,18.png,positive,positive,11
globalratings,49,8.png,negative,(neg),7
globalratings,49,7.png,positive,(pos),8
globalratings,49,17.png,negative,positive,11
globalratings,49,10.png,(pos),positive,9
globalratings,49,20.png,(neg),negative,10
globalratings,49,24.png,positive,negative,13
globalratings,49,12.png,negative,positive,10
c2ratings,49,4.png,positive,negative,10
c2ratings,49,18.png,positive,positive,12
c2ratings,49,9.png,positive,positive,13
c2ratings,49,8.png,negative,(neg),9
c2ratings,49,24.png,positive,negative,11
c2ratings,49,5.png,negative,negative,8
c2ratings,49,7.png,positive,(pos),9
c2ratings,49,12.png,negative,positive,11
c2ratings,49,17.png,negative,positive,12
c2ratings,49,10.png,(pos),positive,9
c2ratings,49,11.png,negative,negative,9
c2ratings,49,20.png,(neg),negative,10
c1ratings,49,18.png,positive,positive,11
c1ratings,49,4.png,positive,negative,10
c1ratings,49,8.png,negative,(neg),11
c1ratings,49,5.png,negative,negative,13
c1ratings,49,10.png,(pos),positive,12
c1ratings,49,24.png,positive,negative,14
c1ratings,49,9.png,positive,positive,11
c1ratings,49,11.png,negative,negative,11
c1ratings,49,17.png,negative,positive,12
c1ratings,49,7.png,positive,(pos),12
c1ratings,49,12.png,negative,positive,11
c1ratings,49,20.png,(neg),negative,12
