phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,63,gogo_17.jpg,positive,negative,13
globalratings,63,gogo_20.jpg,negative,positive,13
globalratings,63,gogo_6.jpg,negative,positive,13
globalratings,63,gogo_13.jpg,positive,(pos),8
globalratings,63,gogo_2.jpg,positive,negative,12
globalratings,63,gogo_12.jpg,positive,positive,16
globalratings,63,gogo_16.jpg,positive,positive,16
globalratings,63,gogo_5.jpg,(neg),negative,16
globalratings,63,gogo_9.jpg,negative,negative,18
globalratings,63,gogo_7.jpg,negative,negative,10
globalratings,63,gogo_4.jpg,(pos),positive,16
globalratings,63,gogo_3.jpg,negative,(neg),5
c2ratings,63,gogo_3.jpg,negative,(neg),8
c2ratings,63,gogo_16.jpg,positive,positive,9
c2ratings,63,gogo_17.jpg,positive,negative,13
c2ratings,63,gogo_13.jpg,positive,(pos),3
c2ratings,63,gogo_7.jpg,negative,negative,6
c2ratings,63,gogo_5.jpg,(neg),negative,9
c2ratings,63,gogo_12.jpg,positive,positive,15
c2ratings,63,gogo_2.jpg,positive,negative,9
c2ratings,63,gogo_4.jpg,(pos),positive,7
c2ratings,63,gogo_20.jpg,negative,positive,9
c2ratings,63,gogo_9.jpg,negative,negative,17
c2ratings,63,gogo_6.jpg,negative,positive,17
c1ratings,63,gogo_6.jpg,negative,positive,4
c1ratings,63,gogo_4.jpg,(pos),positive,4
c1ratings,63,gogo_17.jpg,positive,negative,9
c1ratings,63,gogo_2.jpg,positive,negative,9
c1ratings,63,gogo_12.jpg,positive,positive,15
c1ratings,63,gogo_16.jpg,positive,positive,9
c1ratings,63,gogo_3.jpg,negative,(neg),11
c1ratings,63,gogo_20.jpg,negative,positive,8
c1ratings,63,gogo_5.jpg,(neg),negative,8
c1ratings,63,gogo_13.jpg,positive,(pos),3
c1ratings,63,gogo_9.jpg,negative,negative,18
c1ratings,63,gogo_7.jpg,negative,negative,4
