phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,97,12.png,positive,positive,15
globalratings,97,18.png,positive,positive,13
globalratings,97,8.png,negative,negative,6
globalratings,97,21.png,positive,(pos),10
globalratings,97,24.png,negative,positive,14
globalratings,97,7.png,(neg),negative,13
globalratings,97,17.png,positive,negative,10
globalratings,97,20.png,negative,positive,6
globalratings,97,14.png,negative,(neg),14
globalratings,97,5.png,(pos),positive,13
globalratings,97,11.png,negative,negative,8
globalratings,97,26.png,positive,negative,13
c2ratings,97,21.png,positive,(pos),6
c2ratings,97,14.png,negative,(neg),14
c2ratings,97,12.png,positive,positive,15
c2ratings,97,18.png,positive,positive,12
c2ratings,97,11.png,negative,negative,11
c2ratings,97,5.png,(pos),positive,14
c2ratings,97,17.png,positive,negative,11
c2ratings,97,24.png,negative,positive,13
c2ratings,97,20.png,negative,positive,7
c2ratings,97,26.png,positive,negative,13
c2ratings,97,8.png,negative,negative,6
c2ratings,97,7.png,(neg),negative,12
c1ratings,97,26.png,positive,negative,13
c1ratings,97,5.png,(pos),positive,7
c1ratings,97,8.png,negative,negative,7
c1ratings,97,7.png,(neg),negative,12
c1ratings,97,12.png,positive,positive,15
c1ratings,97,14.png,negative,(neg),4
c1ratings,97,11.png,negative,negative,7
c1ratings,97,18.png,positive,positive,12
c1ratings,97,24.png,negative,positive,13
c1ratings,97,17.png,positive,negative,8
c1ratings,97,20.png,negative,positive,7
c1ratings,97,21.png,positive,(pos),12
