phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,120,gogo_12.jpg,positive,negative,13
globalratings,120,gogo_6.jpg,negative,negative,4
globalratings,120,gogo_4.jpg,positive,negative,14
globalratings,120,gogo_3.jpg,positive,(pos),10
globalratings,120,gogo_9.jpg,negative,positive,6
globalratings,120,gogo_13.jpg,positive,positive,6
globalratings,120,gogo_16.jpg,positive,positive,7
globalratings,120,gogo_5.jpg,(pos),positive,10
globalratings,120,gogo_7.jpg,negative,positive,7
globalratings,120,gogo_17.jpg,negative,negative,12
globalratings,120,gogo_2.jpg,(neg),negative,7
globalratings,120,gogo_20.jpg,negative,(neg),7
c2ratings,120,gogo_16.jpg,positive,positive,6
c2ratings,120,gogo_7.jpg,negative,positive,6
c2ratings,120,gogo_3.jpg,positive,(pos),6
c2ratings,120,gogo_9.jpg,negative,positive,5
c2ratings,120,gogo_4.jpg,positive,negative,7
c2ratings,120,gogo_5.jpg,(pos),positive,7
c2ratings,120,gogo_12.jpg,positive,negative,11
c2ratings,120,gogo_13.jpg,positive,positive,6
c2ratings,120,gogo_6.jpg,negative,negative,6
c2ratings,120,gogo_20.jpg,negative,(neg),7
c2ratings,120,gogo_2.jpg,(neg),negative,6
c2ratings,120,gogo_17.jpg,negative,negative,13
c1ratings,120,gogo_16.jpg,positive,positive,11
c1ratings,120,gogo_7.jpg,negative,positive,9
c1ratings,120,gogo_3.jpg,positive,(pos),10
c1ratings,120,gogo_20.jpg,negative,(neg),7
c1ratings,120,gogo_5.jpg,(pos),positive,7
c1ratings,120,gogo_6.jpg,negative,negative,8
c1ratings,120,gogo_4.jpg,positive,negative,9
c1ratings,120,gogo_12.jpg,positive,negative,12
c1ratings,120,gogo_2.jpg,(neg),negative,7
c1ratings,120,gogo_9.jpg,negative,positive,7
c1ratings,120,gogo_13.jpg,positive,positive,6
c1ratings,120,gogo_17.jpg,negative,negative,12
