phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,79,gogo_6.jpg,negative,negative,10
globalratings,79,gogo_12.jpg,negative,positive,10
globalratings,79,gogo_20.jpg,negative,positive,12
globalratings,79,gogo_2.jpg,(neg),negative,5
globalratings,79,gogo_3.jpg,positive,positive,12
globalratings,79,gogo_17.jpg,positive,positive,10
globalratings,79,gogo_16.jpg,positive,negative,14
globalratings,79,gogo_4.jpg,(pos),positive,7
globalratings,79,gogo_9.jpg,negative,negative,3
globalratings,79,gogo_13.jpg,positive,negative,6
globalratings,79,gogo_5.jpg,positive,(pos),10
globalratings,79,gogo_7.jpg,negative,(neg),8
c2ratings,79,gogo_2.jpg,(neg),negative,6
c2ratings,79,gogo_17.jpg,positive,positive,11
c2ratings,79,gogo_9.jpg,negative,negative,6
c2ratings,79,gogo_16.jpg,positive,negative,9
c2ratings,79,gogo_20.jpg,negative,positive,10
c2ratings,79,gogo_13.jpg,positive,negative,7
c2ratings,79,gogo_6.jpg,negative,negative,9
c2ratings,79,gogo_3.jpg,positive,positive,11
c2ratings,79,gogo_7.jpg,negative,(neg),10
c2ratings,79,gogo_4.jpg,(pos),positive,4
c2ratings,79,gogo_12.jpg,negative,positive,3
c2ratings,79,gogo_5.jpg,positive,(pos),12
c1ratings,79,gogo_9.jpg,negative,negative,10
c1ratings,79,gogo_4.jpg,(pos),positive,5
c1ratings,79,gogo_13.jpg,positive,negative,5
c1ratings,79,gogo_3.jpg,positive,positive,3
c1ratings,79,gogo_5.jpg,positive,(pos),13
c1ratings,79,gogo_17.jpg,positive,positive,11
c1ratings,79,gogo_12.jpg,negative,positive,6
c1ratings,79,gogo_20.jpg,negative,positive,5
c1ratings,79,gogo_2.jpg,(neg),negative,14
c1ratings,79,gogo_16.jpg,positive,negative,11
c1ratings,79,gogo_7.jpg,negative,(neg),9
c1ratings,79,gogo_6.jpg,negative,negative,7
