c2memory,110,18.png,positive,negative,no,no,yes,no,no,no,no,yes,
c2memory,110,3.png,(pos),positive,no,no,no,yes,no,no,no,yes,
c2memory,110,17.png,(neg),negative,no,no,no,yes,yes,no,no,no,
c2memory,110,21.png,negative,negative,no,no,no,yes,no,no,yes,no,
c2memory,110,5.png,positive,positive,yes,no,no,no,no,no,yes,no,
c2memory,110,11.png,negative,positive,no,no,no,yes,no,no,no,yes,
c2memory,110,24.png,negative,(neg),no,no,no,yes,no,no,no,yes,
c2memory,110,4.png,positive,positive,no,no,no,yes,yes,no,no,no,
c2memory,110,14.png,positive,(pos),no,no,yes,no,no,yes,no,no,
c2memory,110,1.png,negative,positive,yes,no,no,no,no,no,no,yes,
c2memory,110,9.png,positive,negative,yes,no,no,no,no,yes,no,no,
c2memory,110,20.png,negative,negative,no,no,no,yes,no,no,no,yes,
c1memory,110,17.png,(neg),negative,no,no,no,yes,yes,no,no,no,
c1memory,110,5.png,positive,positive,no,no,no,yes,no,no,yes,no,
c1memory,110,3.png,(pos),positive,no,no,no,yes,no,yes,no,no,
c1memory,110,11.png,negative,positive,no,no,no,yes,no,yes,no,no,
c1memory,110,20.png,negative,negative,no,no,no,yes,no,no,yes,no,
c1memory,110,24.png,negative,(neg),no,no,no,yes,no,no,no,yes,
c1memory,110,21.png,negative,negative,no,no,no,yes,no,no,no,yes,
c1memory,110,1.png,negative,positive,no,no,no,yes,yes,no,no,no,
c1memory,110,14.png,positive,(pos),no,no,no,yes,no,yes,no,no,
c1memory,110,9.png,positive,negative,no,no,no,yes,no,no,yes,no,
c1memory,110,4.png,positive,positive,no,no,no,yes,yes,no,no,no,
c1memory,110,18.png,positive,negative,yes,no,no,no,no,yes,no,no,
