c2memory,8,gogo_12.jpg,negative,negative,no,yes,no,no,no,yes,no,no,
c2memory,8,gogo_16.jpg,positive,negative,no,no,yes,no,yes,no,no,no,
c2memory,8,gogo_17.jpg,negative,(neg),yes,no,no,no,yes,no,no,no,
c2memory,8,gogo_5.jpg,positive,positive,yes,no,no,no,yes,no,no,no,
c2memory,8,gogo_3.jpg,(pos),positive,no,no,yes,no,no,no,yes,no,
c2memory,8,gogo_9.jpg,negative,positive,no,no,no,yes,no,no,yes,no,
c2memory,8,gogo_13.jpg,positive,(pos),no,yes,no,no,yes,no,no,no,
c2memory,8,gogo_2.jpg,negative,negative,yes,no,no,no,no,yes,no,no,
c2memory,8,gogo_4.jpg,negative,positive,no,yes,no,no,no,no,no,yes,
c2memory,8,gogo_6.jpg,(neg),negative,no,no,yes,no,no,no,no,yes,
c2memory,8,gogo_7.jpg,positive,negative,no,no,yes,no,yes,no,no,no,
c2memory,8,gogo_20.jpg,positive,positive,no,no,yes,no,no,no,no,yes,
c1memory,8,gogo_5.jpg,positive,positive,no,yes,no,no,yes,no,no,no,
c1memory,8,gogo_3.jpg,(pos),positive,yes,no,no,no,no,no,yes,no,
c1memory,8,gogo_13.jpg,positive,(pos),no,no,yes,no,no,no,no,yes,
c1memory,8,gogo_9.jpg,negative,positive,no,no,yes,no,yes,no,no,no,
c1memory,8,gogo_2.jpg,negative,negative,no,yes,no,no,no,yes,no,no,
c1memory,8,gogo_20.jpg,positive,positive,yes,no,no,no,no,no,yes,no,
c1memory,8,gogo_6.jpg,(neg),negative,yes,no,no,no,no,yes,no,no,
c1memory,8,gogo_4.jpg,negative,positive,no,no,yes,no,no,no,no,yes,
c1memory,8,gogo_12.jpg,negative,negative,yes,no,no,no,no,no,yes,no,
c1memory,8,gogo_17.jpg,negative,(neg),yes,no,no,no,no,no,no,yes,
c1memory,8,gogo_7.jpg,positive,negative,no,no,yes,no,no,yes,no,no,
c1memory,8,gogo_16.jpg,positive,negative,no,no,yes,no,no,yes,no,no,
