phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,99,gogo_16.jpg,negative,positive,15
globalratings,99,gogo_9.jpg,negative,positive,9
globalratings,99,gogo_20.jpg,positive,negative,9
globalratings,99,gogo_3.jpg,positive,(pos),8
globalratings,99,gogo_17.jpg,positive,negative,7
globalratings,99,gogo_5.jpg,(pos),positive,10
globalratings,99,gogo_2.jpg,positive,positive,10
globalratings,99,gogo_6.jpg,negative,(neg),9
globalratings,99,gogo_7.jpg,positive,positive,8
globalratings,99,gogo_12.jpg,negative,negative,7
globalratings,99,gogo_4.jpg,negative,negative,11
globalratings,99,gogo_13.jpg,(neg),negative,8
c2ratings,99,gogo_20.jpg,positive,negative,8
c2ratings,99,gogo_17.jpg,positive,negative,7
c2ratings,99,gogo_9.jpg,negative,positive,8
c2ratings,99,gogo_4.jpg,negative,negative,10
c2ratings,99,gogo_6.jpg,negative,(neg),8
c2ratings,99,gogo_16.jpg,negative,positive,11
c2ratings,99,gogo_12.jpg,negative,negative,8
c2ratings,99,gogo_5.jpg,(pos),positive,8
c2ratings,99,gogo_3.jpg,positive,(pos),7
c2ratings,99,gogo_7.jpg,positive,positive,8
c2ratings,99,gogo_2.jpg,positive,positive,9
c2ratings,99,gogo_13.jpg,(neg),negative,8
c1ratings,99,gogo_9.jpg,negative,positive,8
c1ratings,99,gogo_2.jpg,positive,positive,9
c1ratings,99,gogo_3.jpg,positive,(pos),9
c1ratings,99,gogo_6.jpg,negative,(neg),8
c1ratings,99,gogo_20.jpg,positive,negative,8
c1ratings,99,gogo_17.jpg,positive,negative,7
c1ratings,99,gogo_16.jpg,negative,positive,11
c1ratings,99,gogo_4.jpg,negative,negative,11
c1ratings,99,gogo_12.jpg,negative,negative,8
c1ratings,99,gogo_7.jpg,positive,positive,8
c1ratings,99,gogo_5.jpg,(pos),positive,10
c1ratings,99,gogo_13.jpg,(neg),negative,9
