phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,29,12.png,(neg),negative,16
globalratings,29,1.png,negative,negative,15
globalratings,29,4.png,negative,positive,18
globalratings,29,23.png,positive,negative,11
globalratings,29,18.png,negative,positive,13
globalratings,29,8.png,(pos),positive,18
globalratings,29,3.png,negative,negative,18
globalratings,29,10.png,positive,positive,18
globalratings,29,21.png,positive,positive,13
globalratings,29,20.png,positive,(pos),7
globalratings,29,7.png,positive,negative,6
globalratings,29,24.png,negative,(neg),13
c2ratings,29,3.png,negative,negative,14
c2ratings,29,24.png,negative,(neg),12
c2ratings,29,7.png,positive,negative,8
c2ratings,29,4.png,negative,positive,18
c2ratings,29,8.png,(pos),positive,18
c2ratings,29,18.png,negative,positive,15
c2ratings,29,20.png,positive,(pos),7
c2ratings,29,1.png,negative,negative,16
c2ratings,29,12.png,(neg),negative,14
c2ratings,29,21.png,positive,positive,10
c2ratings,29,10.png,positive,positive,18
c2ratings,29,23.png,positive,negative,13
c1ratings,29,18.png,negative,positive,6
c1ratings,29,10.png,positive,positive,13
c1ratings,29,24.png,negative,(neg),11
c1ratings,29,3.png,negative,negative,14
c1ratings,29,1.png,negative,negative,10
c1ratings,29,20.png,positive,(pos),8
c1ratings,29,21.png,positive,positive,7
c1ratings,29,4.png,negative,positive,17
c1ratings,29,23.png,positive,negative,10
c1ratings,29,12.png,(neg),negative,13
c1ratings,29,8.png,(pos),positive,17
c1ratings,29,7.png,positive,negative,11
