c2memory,3,gogo_17.jpg,positive,positive,no,yes,no,no,no,yes,no,no,
c2memory,3,gogo_6.jpg,negative,negative,no,yes,no,no,no,yes,no,no,
c2memory,3,gogo_2.jpg,negative,positive,no,yes,no,no,no,yes,no,no,
c2memory,3,gogo_4.jpg,(neg),negative,no,yes,no,no,no,yes,no,no,
c2memory,3,gogo_12.jpg,positive,negative,no,yes,no,no,no,yes,no,no,
c2memory,3,gogo_16.jpg,positive,positive,no,yes,no,no,no,no,yes,no,
c2memory,3,gogo_20.jpg,positive,(pos),no,yes,no,no,no,no,yes,no,
c2memory,3,gogo_13.jpg,negative,(neg),no,yes,no,no,no,no,yes,no,
c2memory,3,gogo_5.jpg,positive,negative,no,yes,no,no,no,no,yes,no,
c2memory,3,gogo_3.jpg,negative,negative,no,yes,no,no,no,no,yes,no,
c2memory,3,gogo_9.jpg,(pos),positive,no,yes,no,no,no,no,yes,no,
c2memory,3,gogo_7.jpg,negative,positive,no,yes,no,no,no,no,yes,no,
c1memory,3,gogo_3.jpg,negative,negative,no,no,yes,no,no,yes,no,no,
c1memory,3,gogo_4.jpg,(neg),negative,no,no,yes,no,no,yes,no,no,
c1memory,3,gogo_9.jpg,(pos),positive,no,no,yes,no,no,yes,no,no,
c1memory,3,gogo_12.jpg,positive,negative,no,no,yes,no,no,yes,no,no,
c1memory,3,gogo_5.jpg,positive,negative,no,no,yes,no,no,yes,no,no,
c1memory,3,gogo_17.jpg,positive,positive,no,no,yes,no,no,yes,no,no,
c1memory,3,gogo_7.jpg,negative,positive,no,no,yes,no,no,yes,no,no,
c1memory,3,gogo_20.jpg,positive,(pos),no,no,yes,no,no,yes,no,no,
c1memory,3,gogo_2.jpg,negative,positive,no,no,yes,no,no,yes,no,no,
c1memory,3,gogo_13.jpg,negative,(neg),no,no,yes,no,no,yes,no,no,
c1memory,3,gogo_6.jpg,negative,negative,no,no,yes,no,no,yes,no,no,
c1memory,3,gogo_16.jpg,positive,positive,no,no,yes,no,no,no,yes,no,
