phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,113,1.png,positive,positive,18
globalratings,113,4.png,negative,positive,12
globalratings,113,7.png,positive,negative,17
globalratings,113,10.png,negative,positive,16
globalratings,113,5.png,positive,positive,18
globalratings,113,11.png,negative,negative,11
globalratings,113,8.png,(pos),positive,14
globalratings,113,12.png,(neg),negative,18
globalratings,113,24.png,negative,(neg),14
globalratings,113,9.png,positive,(pos),18
globalratings,113,23.png,positive,negative,16
globalratings,113,20.png,negative,negative,16
c2ratings,113,5.png,positive,positive,14
c2ratings,113,24.png,negative,(neg),16
c2ratings,113,23.png,positive,negative,17
c2ratings,113,7.png,positive,negative,17
c2ratings,113,10.png,negative,positive,13
c2ratings,113,12.png,(neg),negative,17
c2ratings,113,1.png,positive,positive,18
c2ratings,113,4.png,negative,positive,16
c2ratings,113,20.png,negative,negative,15
c2ratings,113,11.png,negative,negative,14
c2ratings,113,8.png,(pos),positive,12
c2ratings,113,9.png,positive,(pos),18
c1ratings,113,4.png,negative,positive,12
c1ratings,113,7.png,positive,negative,15
c1ratings,113,12.png,(neg),negative,15
c1ratings,113,1.png,positive,positive,13
c1ratings,113,20.png,negative,negative,16
c1ratings,113,10.png,negative,positive,17
c1ratings,113,23.png,positive,negative,17
c1ratings,113,11.png,negative,negative,15
c1ratings,113,8.png,(pos),positive,16
c1ratings,113,24.png,negative,(neg),15
c1ratings,113,5.png,positive,positive,18
c1ratings,113,9.png,positive,(pos),18
