phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,96,gogo_3.jpg,(pos),positive,2
globalratings,96,gogo_17.jpg,negative,positive,17
globalratings,96,gogo_13.jpg,negative,negative,2
globalratings,96,gogo_20.jpg,positive,positive,15
globalratings,96,gogo_16.jpg,(neg),negative,15
globalratings,96,gogo_5.jpg,negative,negative,8
globalratings,96,gogo_9.jpg,positive,positive,1
globalratings,96,gogo_7.jpg,negative,positive,1
globalratings,96,gogo_4.jpg,positive,negative,1
globalratings,96,gogo_2.jpg,negative,(neg),16
globalratings,96,gogo_6.jpg,positive,(pos),1
globalratings,96,gogo_12.jpg,positive,negative,1
c2ratings,96,gogo_3.jpg,(pos),positive,2
c2ratings,96,gogo_12.jpg,positive,negative,2
c2ratings,96,gogo_9.jpg,positive,positive,2
c2ratings,96,gogo_13.jpg,negative,negative,2
c2ratings,96,gogo_4.jpg,positive,negative,2
c2ratings,96,gogo_20.jpg,positive,positive,0
c2ratings,96,gogo_2.jpg,negative,(neg),0
c2ratings,96,gogo_6.jpg,positive,(pos),0
c2ratings,96,gogo_5.jpg,negative,negative,0
c2ratings,96,gogo_16.jpg,(neg),negative,0
c2ratings,96,gogo_7.jpg,negative,positive,0
c2ratings,96,gogo_17.jpg,negative,positive,0
c1ratings,96,gogo_5.jpg,negative,negative,15
c1ratings,96,gogo_16.jpg,(neg),negative,15
c1ratings,96,gogo_9.jpg,positive,positive,15
c1ratings,96,gogo_17.jpg,negative,positive,15
c1ratings,96,gogo_20.jpg,positive,positive,15
c1ratings,96,gogo_4.jpg,positive,negative,15
c1ratings,96,gogo_7.jpg,negative,positive,15
c1ratings,96,gogo_12.jpg,positive,negative,15
c1ratings,96,gogo_13.jpg,negative,negative,15
c1ratings,96,gogo_3.jpg,(pos),positive,15
c1ratings,96,gogo_6.jpg,positive,(pos),15
c1ratings,96,gogo_2.jpg,negative,(neg),15
