c2memory,20,gogo_6.jpg,negative,positive,no,yes,no,no,yes,no,no,no,
c2memory,20,gogo_13.jpg,negative,positive,yes,no,no,no,no,no,no,yes,
c2memory,20,gogo_5.jpg,positive,(pos),no,no,no,yes,no,no,no,yes,
c2memory,20,gogo_17.jpg,positive,positive,yes,no,no,no,no,yes,no,no,
c2memory,20,gogo_4.jpg,negative,(neg),no,yes,no,no,yes,no,no,no,
c2memory,20,gogo_7.jpg,(pos),positive,no,yes,no,no,no,no,no,yes,
c2memory,20,gogo_3.jpg,positive,negative,no,no,yes,no,no,no,yes,no,
c2memory,20,gogo_16.jpg,negative,negative,yes,no,no,no,no,no,yes,no,
c2memory,20,gogo_20.jpg,(neg),negative,no,no,no,yes,yes,no,no,no,
c2memory,20,gogo_9.jpg,positive,negative,yes,no,no,no,yes,no,no,no,
c2memory,20,gogo_2.jpg,negative,negative,no,yes,no,no,yes,no,no,no,
c2memory,20,gogo_12.jpg,positive,positive,yes,no,no,no,no,yes,no,no,
c1memory,20,gogo_4.jpg,negative,(neg),yes,no,no,no,yes,no,no,no,
c1memory,20,gogo_13.jpg,negative,positive,no,yes,no,no,no,no,no,yes,
c1memory,20,gogo_5.jpg,positive,(pos),no,no,no,yes,no,no,yes,no,
c1memory,20,gogo_16.jpg,negative,negative,no,no,yes,no,no,yes,no,no,
c1memory,20,gogo_9.jpg,positive,negative,no,no,yes,no,no,yes,no,no,
c1memory,20,gogo_6.jpg,negative,positive,no,yes,no,no,yes,no,no,no,
c1memory,20,gogo_20.jpg,(neg),negative,no,yes,no,no,no,no,yes,no,
c1memory,20,gogo_3.jpg,positive,negative,no,no,no,yes,no,no,no,yes,
c1memory,20,gogo_17.jpg,positive,positive,yes,no,no,no,no,yes,no,no,
c1memory,20,gogo_2.jpg,negative,negative,yes,no,no,no,no,yes,no,no,
c1memory,20,gogo_12.jpg,positive,positive,yes,no,no,no,yes,no,no,no,
c1memory,20,gogo_7.jpg,(pos),positive,no,yes,no,no,no,no,no,yes,
