phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,20,gogo_7.jpg,(pos),positive,4
globalratings,20,gogo_9.jpg,positive,negative,17
globalratings,20,gogo_13.jpg,negative,positive,14
globalratings,20,gogo_4.jpg,negative,(neg),9
globalratings,20,gogo_12.jpg,positive,positive,18
globalratings,20,gogo_2.jpg,negative,negative,5
globalratings,20,gogo_17.jpg,positive,positive,18
globalratings,20,gogo_20.jpg,(neg),negative,4
globalratings,20,gogo_5.jpg,positive,(pos),8
globalratings,20,gogo_16.jpg,negative,negative,13
globalratings,20,gogo_6.jpg,negative,positive,1
globalratings,20,gogo_3.jpg,positive,negative,4
c2ratings,20,gogo_5.jpg,positive,(pos),6
c2ratings,20,gogo_9.jpg,positive,negative,6
c2ratings,20,gogo_6.jpg,negative,positive,0
c2ratings,20,gogo_2.jpg,negative,negative,18
c2ratings,20,gogo_3.jpg,positive,negative,11
c2ratings,20,gogo_7.jpg,(pos),positive,0
c2ratings,20,gogo_4.jpg,negative,(neg),18
c2ratings,20,gogo_16.jpg,negative,negative,18
c2ratings,20,gogo_12.jpg,positive,positive,18
c2ratings,20,gogo_20.jpg,(neg),negative,6
c2ratings,20,gogo_17.jpg,positive,positive,15
c2ratings,20,gogo_13.jpg,negative,positive,18
c1ratings,20,gogo_12.jpg,positive,positive,18
c1ratings,20,gogo_20.jpg,(neg),negative,5
c1ratings,20,gogo_6.jpg,negative,positive,0
c1ratings,20,gogo_7.jpg,(pos),positive,0
c1ratings,20,gogo_16.jpg,negative,negative,16
c1ratings,20,gogo_5.jpg,positive,(pos),3
c1ratings,20,gogo_13.jpg,negative,positive,18
c1ratings,20,gogo_9.jpg,positive,negative,18
c1ratings,20,gogo_4.jpg,negative,(neg),1
c1ratings,20,gogo_3.jpg,positive,negative,0
c1ratings,20,gogo_2.jpg,negative,negative,6
c1ratings,20,gogo_17.jpg,positive,positive,13
