phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,75,gogo_17.jpg,(pos),positive,6
globalratings,75,gogo_12.jpg,positive,(pos),9
globalratings,75,gogo_20.jpg,positive,positive,12
globalratings,75,gogo_5.jpg,positive,negative,8
globalratings,75,gogo_16.jpg,negative,positive,9
globalratings,75,gogo_4.jpg,negative,(neg),10
globalratings,75,gogo_9.jpg,negative,negative,11
globalratings,75,gogo_6.jpg,(neg),negative,11
globalratings,75,gogo_2.jpg,positive,positive,9
globalratings,75,gogo_3.jpg,positive,negative,8
globalratings,75,gogo_7.jpg,negative,positive,6
globalratings,75,gogo_13.jpg,negative,negative,11
c2ratings,75,gogo_4.jpg,negative,(neg),11
c2ratings,75,gogo_16.jpg,negative,positive,10
c2ratings,75,gogo_3.jpg,positive,negative,8
c2ratings,75,gogo_9.jpg,negative,negative,9
c2ratings,75,gogo_13.jpg,negative,negative,11
c2ratings,75,gogo_6.jpg,(neg),negative,11
c2ratings,75,gogo_12.jpg,positive,(pos),10
c2ratings,75,gogo_17.jpg,(pos),positive,7
c2ratings,75,gogo_2.jpg,positive,positive,9
c2ratings,75,gogo_20.jpg,positive,positive,11
c2ratings,75,gogo_7.jpg,negative,positive,7
c2ratings,75,gogo_5.jpg,positive,negative,9
c1ratings,75,gogo_20.jpg,positive,positive,11
c1ratings,75,gogo_12.jpg,positive,(pos),10
c1ratings,75,gogo_2.jpg,positive,positive,9
c1ratings,75,gogo_9.jpg,negative,negative,9
c1ratings,75,gogo_3.jpg,positive,negative,8
c1ratings,75,gogo_7.jpg,negative,positive,6
c1ratings,75,gogo_13.jpg,negative,negative,11
c1ratings,75,gogo_17.jpg,(pos),positive,8
c1ratings,75,gogo_4.jpg,negative,(neg),11
c1ratings,75,gogo_5.jpg,positive,negative,8
c1ratings,75,gogo_16.jpg,negative,positive,9
c1ratings,75,gogo_6.jpg,(neg),negative,11
