trials,10,1,1,neutral,paar,1670.JPG,7025.JPG,0,None,1
trials,10,1,2,neutral,single,empty.png,7000.JPG,0,None,1
trials,10,1,3,neutral,blank,empty.png,empty.png,0,None,1
trials,10,1,4,negative,paar_single,14.png,1240.JPG,0,space,0
trials,10,1,5,positive,paar,21.png,2616.JPG,0,None,1
trials,10,1,6,negative,paar,10.png,9561.JPG,0,None,1
trials,10,1,7,neutral,paar,8.png,114.jpg,0,None,1
trials,10,1,8,negative,paar,24.png,2810.JPG,0,None,1
trials,10,1,9,neutral,blank,empty.png,empty.png,0,None,1
trials,10,1,10,neutral,single,1390.JPG,empty.png,0,None,1
trials,10,1,11,neutral,blank,empty.png,empty.png,0,None,1
trials,10,1,12,neutral,single,empty.png,7080.JPG,0,None,1
trials,10,1,13,neutral,blank,empty.png,empty.png,0,None,1
trials,10,1,14,negative,paar,1.png,1230.JPG,0,None,1
trials,10,1,15,neutral,single,27.png,empty.png,0,None,1
trials,10,1,16,neutral,blank,empty.png,empty.png,0,None,1
trials,10,1,17,neutral,single,17.png,empty.png,0,None,1
trials,10,1,18,none,single_paar,4.png,empty.png,0,None,1
trials,10,1,19,positive,paar_single,12.png,2620.JPG,0,None,1
trials,10,1,20,neutral,paar,6.png,7035.JPG,1,space,1
trials,10,1,21,neutral,blank,empty.png,empty.png,0,None,1
trials,10,1,22,neutral,paar,7009.JPG,1390.JPG,0,None,1
trials,10,1,23,negative,paar,1.png,1019.JPG,0,None,1
trials,10,1,24,neutral,blank,empty.png,empty.png,0,None,1
trials,10,1,25,negative,paar,1.png,1030.JPG,0,None,1
trials,10,1,26,neutral,paar,11.png,7025.JPG,0,None,1
trials,10,1,27,positive,paar,5.png,1500.JPG,0,None,1
trials,10,1,28,positive,paar,9.png,1500.JPG,0,None,1
trials,10,1,29,negative,paar,24.png,9230.JPG,0,None,1
trials,10,1,30,neutral,paar,7009.JPG,7090.JPG,0,None,1
trials,10,1,31,neutral,paar,116.jpg,7009.JPG,0,space,0
trials,10,1,32,neutral,blank,empty.png,empty.png,0,None,1
trials,10,1,33,negative,paar,10.png,1302.JPG,0,None,1
trials,10,1,34,positive,paar,5.png,1450.JPG,0,None,1
trials,10,1,35,positive,paar,3.png,2620.JPG,0,None,1
trials,10,1,36,neutral,single,6.png,empty.png,1,space,1
trials,10,1,37,neutral,paar,25.png,108.jpg,0,None,1
trials,10,1,38,negative,paar_single,14.png,1230.JPG,0,None,1
trials,10,1,39,positive,paar,21.png,2320.JPG,0,None,1
trials,10,1,40,neutral,blank,empty.png,empty.png,0,None,1
trials,10,1,41,negative,paar,10.png,1275.JPG,0,None,1
trials,10,1,42,neutral,single,18.png,empty.png,0,None,1
trials,10,1,43,negative,paar,23.png,9230.JPG,0,None,1
trials,10,1,44,neutral,blank,empty.png,empty.png,0,None,1
trials,10,1,45,none,single_paar,4.png,empty.png,0,None,1
trials,10,1,46,neutral,paar,22.png,7025.JPG,0,None,1
trials,10,1,47,neutral,single,empty.png,2304.JPG,0,None,1
trials,10,1,48,none,single_paar,20.png,empty.png,0,None,1
trials,10,1,49,positive,paar,9.png,1942.JPG,0,None,1
trials,10,1,50,positive,paar_single,12.png,2635.JPG,0,None,1
trials,10,1,51,positive,paar,3.png,4571.JPG,0,None,1
trials,10,1,52,neutral,paar,6.png,102.png,1,space,1
trials,10,1,53,neutral,single,7002.JPG,empty.png,0,None,1
trials,10,1,54,negative,paar,23.png,2810.JPG,0,None,1
trials,10,1,55,positive,paar,3.png,2616.JPG,0,None,1
trials,10,1,56,none,single_paar,20.png,empty.png,0,None,1
trials,10,1,57,neutral,single,empty.png,7705.JPG,0,None,1
trials,10,1,58,neutral,paar,7705.JPG,7002.JPG,0,None,1
trials,10,1,59,neutral,single,9561.JPG,empty.png,0,None,1
trials,10,1,60,neutral,paar,15.png,13.png,0,None,1
trials,10,1,61,none,single_paar,4.png,empty.png,0,None,1
trials,10,1,62,negative,paar,23.png,2690.JPG,0,None,1
trials,10,1,63,neutral,single,7090.JPG,empty.png,0,None,1
trials,10,1,64,positive,paar,21.png,4571.JPG,0,None,1
trials,10,1,65,negative,paar,24.png,2780.JPG,0,None,1
trials,10,1,66,negative,paar_single,14.png,1275.JPG,0,None,1
trials,10,1,67,none,single_paar,20.png,empty.png,0,None,1
trials,10,1,68,neutral,blank,empty.png,empty.png,0,None,1
trials,10,1,69,positive,paar,5.png,1121.JPG,0,None,1
trials,10,1,70,positive,paar_single,12.png,4537.JPG,0,None,1
trials,10,1,71,positive,paar,9.png,1510.JPG,0,None,1
trials,10,1,72,neutral,blank,empty.png,empty.png,0,None,1
trials,10,2,1,positive,paar,5.png,1942.JPG,0,None,1
trials,10,2,2,positive,paar_single,12.png,2435.JPG,0,None,1
trials,10,2,3,negative,paar_single,14.png,1302.JPG,0,None,1
trials,10,2,4,neutral,blank,empty.png,empty.png,0,None,1
trials,10,2,5,positive,paar_single,12.png,4571.JPG,0,None,1
trials,10,2,6,none,single_paar,4.png,empty.png,0,None,1
trials,10,2,7,neutral,paar,22.png,7025.JPG,0,None,1
trials,10,2,8,neutral,blank,empty.png,empty.png,0,None,1
trials,10,2,9,negative,paar,24.png,6836.JPG,0,None,1
trials,10,2,10,negative,paar,10.png,1240.JPG,0,None,1
trials,10,2,11,negative,paar,10.png,1274.JPG,0,None,1
trials,10,2,12,none,single_paar,4.png,empty.png,0,None,1
trials,10,2,13,neutral,blank,empty.png,empty.png,0,None,1
trials,10,2,14,neutral,single,empty.png,7000.JPG,0,None,1
trials,10,2,15,positive,paar,9.png,1900.JPG,0,None,1
trials,10,2,16,negative,paar,10.png,1030.JPG,0,None,1
