c2memory,69,23.png,negative,positive,yes,no,no,no,no,yes,no,no,
c2memory,69,8.png,(pos),positive,no,no,no,yes,no,yes,no,no,
c2memory,69,12.png,(neg),negative,no,no,yes,no,no,no,no,yes,
c2memory,69,17.png,negative,(neg),no,no,no,yes,no,no,no,yes,
c2memory,69,3.png,positive,positive,no,yes,no,no,no,no,yes,no,
c2memory,69,18.png,positive,negative,no,no,yes,no,no,no,yes,no,
c2memory,69,14.png,positive,negative,no,yes,no,no,yes,no,no,no,
c2memory,69,7.png,negative,positive,yes,no,no,no,no,yes,no,no,
c2memory,69,11.png,positive,(pos),no,no,no,yes,no,no,no,yes,
c2memory,69,9.png,positive,positive,no,yes,no,no,no,no,yes,no,
c2memory,69,24.png,negative,negative,no,no,yes,no,no,no,yes,no,
c2memory,69,26.png,negative,negative,no,yes,no,no,no,no,yes,no,
c1memory,69,18.png,positive,negative,no,no,no,yes,no,yes,no,no,
c1memory,69,23.png,negative,positive,yes,no,no,no,no,yes,no,no,
c1memory,69,12.png,(neg),negative,no,no,no,yes,yes,no,no,no,
c1memory,69,14.png,positive,negative,no,yes,no,no,no,yes,no,no,
c1memory,69,3.png,positive,positive,no,yes,no,no,no,no,yes,no,
c1memory,69,11.png,positive,(pos),no,no,no,yes,no,no,no,yes,
c1memory,69,9.png,positive,positive,no,yes,no,no,no,yes,no,no,
c1memory,69,26.png,negative,negative,no,yes,no,no,no,no,yes,no,
c1memory,69,17.png,negative,(neg),no,yes,no,no,no,yes,no,no,
c1memory,69,8.png,(pos),positive,no,no,no,yes,no,no,no,yes,
c1memory,69,24.png,negative,negative,no,no,no,yes,yes,no,no,no,
c1memory,69,7.png,negative,positive,yes,no,no,no,no,yes,no,no,
