phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,109,18.png,positive,(pos),16
globalratings,109,8.png,positive,negative,1
globalratings,109,3.png,negative,negative,10
globalratings,109,21.png,negative,positive,16
globalratings,109,26.png,positive,negative,7
globalratings,109,9.png,positive,positive,5
globalratings,109,14.png,(pos),positive,11
globalratings,109,7.png,negative,positive,17
globalratings,109,5.png,(neg),negative,11
globalratings,109,11.png,positive,positive,6
globalratings,109,20.png,negative,(neg),9
globalratings,109,10.png,negative,negative,9
c2ratings,109,3.png,negative,negative,12
c2ratings,109,9.png,positive,positive,11
c2ratings,109,7.png,negative,positive,7
c2ratings,109,21.png,negative,positive,4
c2ratings,109,26.png,positive,negative,6
c2ratings,109,14.png,(pos),positive,8
c2ratings,109,11.png,positive,positive,6
c2ratings,109,5.png,(neg),negative,7
c2ratings,109,20.png,negative,(neg),9
c2ratings,109,10.png,negative,negative,8
c2ratings,109,18.png,positive,(pos),7
c2ratings,109,8.png,positive,negative,6
c1ratings,109,14.png,(pos),positive,11
c1ratings,109,8.png,positive,negative,11
c1ratings,109,10.png,negative,negative,12
c1ratings,109,20.png,negative,(neg),15
c1ratings,109,7.png,negative,positive,16
c1ratings,109,9.png,positive,positive,9
c1ratings,109,3.png,negative,negative,11
c1ratings,109,21.png,negative,positive,18
c1ratings,109,18.png,positive,(pos),13
c1ratings,109,26.png,positive,negative,11
c1ratings,109,11.png,positive,positive,8
c1ratings,109,5.png,(neg),negative,11
