phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,62,14.png,positive,negative,15
globalratings,62,18.png,(pos),positive,10
globalratings,62,3.png,positive,positive,15
globalratings,62,24.png,negative,positive,15
globalratings,62,17.png,negative,negative,9
globalratings,62,23.png,positive,(pos),13
globalratings,62,5.png,(neg),negative,12
globalratings,62,7.png,negative,positive,16
globalratings,62,20.png,negative,(neg),15
globalratings,62,8.png,negative,negative,5
globalratings,62,11.png,positive,negative,11
globalratings,62,1.png,positive,positive,14
c2ratings,62,20.png,negative,(neg),13
c2ratings,62,23.png,positive,(pos),17
c2ratings,62,7.png,negative,positive,16
c2ratings,62,8.png,negative,negative,13
c2ratings,62,3.png,positive,positive,12
c2ratings,62,11.png,positive,negative,11
c2ratings,62,17.png,negative,negative,11
c2ratings,62,5.png,(neg),negative,12
c2ratings,62,24.png,negative,positive,13
c2ratings,62,14.png,positive,negative,11
c2ratings,62,1.png,positive,positive,16
c2ratings,62,18.png,(pos),positive,10
c1ratings,62,7.png,negative,positive,13
c1ratings,62,8.png,negative,negative,10
c1ratings,62,1.png,positive,positive,9
c1ratings,62,3.png,positive,positive,8
c1ratings,62,24.png,negative,positive,15
c1ratings,62,14.png,positive,negative,12
c1ratings,62,5.png,(neg),negative,16
c1ratings,62,17.png,negative,negative,13
c1ratings,62,23.png,positive,(pos),17
c1ratings,62,18.png,(pos),positive,10
c1ratings,62,11.png,positive,negative,12
c1ratings,62,20.png,negative,(neg),16
