phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,18,5.png,positive,positive,18
globalratings,18,18.png,negative,positive,18
globalratings,18,7.png,positive,(pos),18
globalratings,18,23.png,(pos),positive,18
globalratings,18,10.png,positive,negative,14
globalratings,18,24.png,positive,negative,14
globalratings,18,9.png,positive,positive,14
globalratings,18,20.png,negative,negative,14
globalratings,18,3.png,negative,(neg),12
globalratings,18,17.png,negative,positive,15
globalratings,18,11.png,negative,negative,13
globalratings,18,14.png,(neg),negative,14
c2ratings,18,24.png,positive,negative,12
c2ratings,18,9.png,positive,positive,14
c2ratings,18,23.png,(pos),positive,16
c2ratings,18,3.png,negative,(neg),15
c2ratings,18,20.png,negative,negative,9
c2ratings,18,7.png,positive,(pos),16
c2ratings,18,18.png,negative,positive,18
c2ratings,18,11.png,negative,negative,14
c2ratings,18,14.png,(neg),negative,16
c2ratings,18,17.png,negative,positive,10
c2ratings,18,5.png,positive,positive,15
c2ratings,18,10.png,positive,negative,12
c1ratings,18,14.png,(neg),negative,11
c1ratings,18,5.png,positive,positive,13
c1ratings,18,20.png,negative,negative,8
c1ratings,18,10.png,positive,negative,6
c1ratings,18,9.png,positive,positive,12
c1ratings,18,23.png,(pos),positive,14
c1ratings,18,7.png,positive,(pos),15
c1ratings,18,17.png,negative,positive,11
c1ratings,18,24.png,positive,negative,13
c1ratings,18,11.png,negative,negative,10
c1ratings,18,3.png,negative,(neg),9
c1ratings,18,18.png,negative,positive,10
