phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,55,gogo_9.jpg,positive,positive,9
globalratings,55,gogo_20.jpg,(pos),positive,10
globalratings,55,gogo_6.jpg,negative,positive,9
globalratings,55,gogo_5.jpg,(neg),negative,10
globalratings,55,gogo_4.jpg,positive,(pos),11
globalratings,55,gogo_2.jpg,negative,negative,10
globalratings,55,gogo_13.jpg,positive,negative,11
globalratings,55,gogo_17.jpg,positive,positive,12
globalratings,55,gogo_3.jpg,positive,negative,11
globalratings,55,gogo_7.jpg,negative,negative,11
globalratings,55,gogo_16.jpg,negative,positive,10
globalratings,55,gogo_12.jpg,negative,(neg),11
c2ratings,55,gogo_12.jpg,negative,(neg),8
c2ratings,55,gogo_2.jpg,negative,negative,9
c2ratings,55,gogo_4.jpg,positive,(pos),10
c2ratings,55,gogo_3.jpg,positive,negative,11
c2ratings,55,gogo_9.jpg,positive,positive,10
c2ratings,55,gogo_13.jpg,positive,negative,11
c2ratings,55,gogo_17.jpg,positive,positive,12
c2ratings,55,gogo_6.jpg,negative,positive,11
c2ratings,55,gogo_7.jpg,negative,negative,11
c2ratings,55,gogo_20.jpg,(pos),positive,12
c2ratings,55,gogo_16.jpg,negative,positive,11
c2ratings,55,gogo_5.jpg,(neg),negative,12
c1ratings,55,gogo_16.jpg,negative,positive,9
c1ratings,55,gogo_12.jpg,negative,(neg),10
c1ratings,55,gogo_2.jpg,negative,negative,8
c1ratings,55,gogo_3.jpg,positive,negative,10
c1ratings,55,gogo_9.jpg,positive,positive,9
c1ratings,55,gogo_20.jpg,(pos),positive,10
c1ratings,55,gogo_4.jpg,positive,(pos),10
c1ratings,55,gogo_7.jpg,negative,negative,10
c1ratings,55,gogo_13.jpg,positive,negative,10
c1ratings,55,gogo_6.jpg,negative,positive,9
c1ratings,55,gogo_5.jpg,(neg),negative,10
c1ratings,55,gogo_17.jpg,positive,positive,11
