phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,27,gogo_3.jpg,positive,negative,12
globalratings,27,gogo_13.jpg,positive,negative,9
globalratings,27,gogo_16.jpg,positive,positive,17
globalratings,27,gogo_20.jpg,positive,(pos),7
globalratings,27,gogo_17.jpg,positive,positive,5
globalratings,27,gogo_2.jpg,negative,(neg),8
globalratings,27,gogo_5.jpg,(pos),positive,10
globalratings,27,gogo_4.jpg,negative,negative,2
globalratings,27,gogo_6.jpg,negative,positive,4
globalratings,27,gogo_9.jpg,negative,negative,7
globalratings,27,gogo_7.jpg,(neg),negative,18
globalratings,27,gogo_12.jpg,negative,positive,5
c2ratings,27,gogo_4.jpg,negative,negative,8
c2ratings,27,gogo_6.jpg,negative,positive,9
c2ratings,27,gogo_20.jpg,positive,(pos),10
c2ratings,27,gogo_3.jpg,positive,negative,15
c2ratings,27,gogo_9.jpg,negative,negative,9
c2ratings,27,gogo_12.jpg,negative,positive,4
c2ratings,27,gogo_17.jpg,positive,positive,6
c2ratings,27,gogo_2.jpg,negative,(neg),10
c2ratings,27,gogo_7.jpg,(neg),negative,17
c2ratings,27,gogo_5.jpg,(pos),positive,13
c2ratings,27,gogo_16.jpg,positive,positive,17
c2ratings,27,gogo_13.jpg,positive,negative,11
c1ratings,27,gogo_3.jpg,positive,negative,14
c1ratings,27,gogo_17.jpg,positive,positive,7
c1ratings,27,gogo_7.jpg,(neg),negative,16
c1ratings,27,gogo_5.jpg,(pos),positive,16
c1ratings,27,gogo_6.jpg,negative,positive,4
c1ratings,27,gogo_2.jpg,negative,(neg),8
c1ratings,27,gogo_16.jpg,positive,positive,18
c1ratings,27,gogo_12.jpg,negative,positive,3
c1ratings,27,gogo_13.jpg,positive,negative,6
c1ratings,27,gogo_20.jpg,positive,(pos),2
c1ratings,27,gogo_9.jpg,negative,negative,8
c1ratings,27,gogo_4.jpg,negative,negative,1
