phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,102,14.png,negative,(neg),8
globalratings,102,10.png,positive,positive,3
globalratings,102,11.png,negative,positive,1
globalratings,102,23.png,(neg),negative,11
globalratings,102,12.png,positive,(pos),11
globalratings,102,26.png,positive,negative,2
globalratings,102,18.png,negative,positive,3
globalratings,102,1.png,negative,negative,7
globalratings,102,7.png,negative,negative,18
globalratings,102,8.png,(pos),positive,6
globalratings,102,9.png,positive,positive,5
globalratings,102,20.png,positive,negative,10
c2ratings,102,23.png,(neg),negative,16
c2ratings,102,26.png,positive,negative,7
c2ratings,102,18.png,negative,positive,6
c2ratings,102,11.png,negative,positive,0
c2ratings,102,8.png,(pos),positive,7
c2ratings,102,14.png,negative,(neg),9
c2ratings,102,7.png,negative,negative,18
c2ratings,102,10.png,positive,positive,5
c2ratings,102,20.png,positive,negative,10
c2ratings,102,9.png,positive,positive,8
c2ratings,102,1.png,negative,negative,15
c2ratings,102,12.png,positive,(pos),12
c1ratings,102,20.png,positive,negative,6
c1ratings,102,14.png,negative,(neg),4
c1ratings,102,11.png,negative,positive,0
c1ratings,102,23.png,(neg),negative,10
c1ratings,102,18.png,negative,positive,3
c1ratings,102,26.png,positive,negative,1
c1ratings,102,7.png,negative,negative,16
c1ratings,102,1.png,negative,negative,11
c1ratings,102,8.png,(pos),positive,6
c1ratings,102,10.png,positive,positive,2
c1ratings,102,12.png,positive,(pos),9
c1ratings,102,9.png,positive,positive,7
