phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,42,11.png,negative,positive,9
globalratings,42,9.png,positive,(pos),14
globalratings,42,18.png,positive,negative,4
globalratings,42,1.png,(pos),positive,1
globalratings,42,14.png,positive,negative,8
globalratings,42,20.png,negative,positive,13
globalratings,42,10.png,(neg),negative,18
globalratings,42,21.png,negative,(neg),11
globalratings,42,5.png,positive,positive,5
globalratings,42,23.png,positive,positive,8
globalratings,42,24.png,negative,negative,10
globalratings,42,26.png,negative,negative,4
c2ratings,42,20.png,negative,positive,5
c2ratings,42,1.png,(pos),positive,8
c2ratings,42,24.png,negative,negative,12
c2ratings,42,18.png,positive,negative,15
c2ratings,42,9.png,positive,(pos),15
c2ratings,42,14.png,positive,negative,13
c2ratings,42,11.png,negative,positive,3
c2ratings,42,10.png,(neg),negative,18
c2ratings,42,23.png,positive,positive,10
c2ratings,42,21.png,negative,(neg),7
c2ratings,42,5.png,positive,positive,12
c2ratings,42,26.png,negative,negative,7
c1ratings,42,1.png,(pos),positive,1
c1ratings,42,20.png,negative,positive,1
c1ratings,42,18.png,positive,negative,14
c1ratings,42,9.png,positive,(pos),16
c1ratings,42,24.png,negative,negative,17
c1ratings,42,10.png,(neg),negative,18
c1ratings,42,26.png,negative,negative,8
c1ratings,42,11.png,negative,positive,6
c1ratings,42,5.png,positive,positive,15
c1ratings,42,23.png,positive,positive,15
c1ratings,42,21.png,negative,(neg),10
c1ratings,42,14.png,positive,negative,8
