phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,73,3.png,(neg),negative,11
globalratings,73,5.png,negative,positive,16
globalratings,73,7.png,positive,negative,17
globalratings,73,24.png,positive,negative,15
globalratings,73,4.png,(pos),positive,6
globalratings,73,9.png,positive,positive,9
globalratings,73,26.png,positive,positive,7
globalratings,73,17.png,negative,positive,7
globalratings,73,23.png,negative,(neg),13
globalratings,73,1.png,negative,negative,11
globalratings,73,21.png,positive,(pos),8
globalratings,73,20.png,negative,negative,12
c2ratings,73,7.png,positive,negative,16
c2ratings,73,5.png,negative,positive,16
c2ratings,73,20.png,negative,negative,16
c2ratings,73,21.png,positive,(pos),9
c2ratings,73,4.png,(pos),positive,7
c2ratings,73,1.png,negative,negative,7
c2ratings,73,17.png,negative,positive,9
c2ratings,73,26.png,positive,positive,8
c2ratings,73,9.png,positive,positive,11
c2ratings,73,3.png,(neg),negative,11
c2ratings,73,23.png,negative,(neg),14
c2ratings,73,24.png,positive,negative,10
c1ratings,73,3.png,(neg),negative,7
c1ratings,73,4.png,(pos),positive,9
c1ratings,73,9.png,positive,positive,9
c1ratings,73,26.png,positive,positive,12
c1ratings,73,24.png,positive,negative,10
c1ratings,73,20.png,negative,negative,11
c1ratings,73,5.png,negative,positive,8
c1ratings,73,1.png,negative,negative,12
c1ratings,73,21.png,positive,(pos),10
c1ratings,73,17.png,negative,positive,13
c1ratings,73,7.png,positive,negative,14
c1ratings,73,23.png,negative,(neg),14
