phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,80,gogo_5.jpg,negative,positive,15
globalratings,80,gogo_20.jpg,positive,negative,14
globalratings,80,gogo_6.jpg,negative,negative,12
globalratings,80,gogo_2.jpg,(neg),negative,13
globalratings,80,gogo_7.jpg,negative,(neg),13
globalratings,80,gogo_12.jpg,positive,negative,17
globalratings,80,gogo_16.jpg,negative,positive,16
globalratings,80,gogo_9.jpg,negative,negative,15
globalratings,80,gogo_4.jpg,positive,positive,15
globalratings,80,gogo_13.jpg,(pos),positive,15
globalratings,80,gogo_3.jpg,positive,(pos),14
globalratings,80,gogo_17.jpg,positive,positive,17
c2ratings,80,gogo_7.jpg,negative,(neg),12
c2ratings,80,gogo_17.jpg,positive,positive,13
c2ratings,80,gogo_20.jpg,positive,negative,13
c2ratings,80,gogo_12.jpg,positive,negative,17
c2ratings,80,gogo_4.jpg,positive,positive,15
c2ratings,80,gogo_6.jpg,negative,negative,13
c2ratings,80,gogo_9.jpg,negative,negative,13
c2ratings,80,gogo_5.jpg,negative,positive,13
c2ratings,80,gogo_16.jpg,negative,positive,14
c2ratings,80,gogo_13.jpg,(pos),positive,13
c2ratings,80,gogo_3.jpg,positive,(pos),13
c2ratings,80,gogo_2.jpg,(neg),negative,14
c1ratings,80,gogo_16.jpg,negative,positive,15
c1ratings,80,gogo_13.jpg,(pos),positive,14
c1ratings,80,gogo_12.jpg,positive,negative,17
c1ratings,80,gogo_3.jpg,positive,(pos),13
c1ratings,80,gogo_9.jpg,negative,negative,14
c1ratings,80,gogo_5.jpg,negative,positive,14
c1ratings,80,gogo_2.jpg,(neg),negative,14
c1ratings,80,gogo_7.jpg,negative,(neg),14
c1ratings,80,gogo_4.jpg,positive,positive,15
c1ratings,80,gogo_20.jpg,positive,negative,14
c1ratings,80,gogo_17.jpg,positive,positive,15
c1ratings,80,gogo_6.jpg,negative,negative,13
