phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,91,gogo_16.jpg,(neg),negative,3
globalratings,91,gogo_9.jpg,negative,(neg),3
globalratings,91,gogo_4.jpg,negative,negative,2
globalratings,91,gogo_6.jpg,positive,negative,3
globalratings,91,gogo_5.jpg,negative,positive,2
globalratings,91,gogo_7.jpg,positive,positive,1
globalratings,91,gogo_20.jpg,negative,negative,3
globalratings,91,gogo_13.jpg,positive,(pos),2
globalratings,91,gogo_2.jpg,(pos),positive,1
globalratings,91,gogo_3.jpg,positive,positive,3
globalratings,91,gogo_12.jpg,positive,negative,4
globalratings,91,gogo_17.jpg,negative,positive,3
c2ratings,91,gogo_7.jpg,positive,positive,6
c2ratings,91,gogo_20.jpg,negative,negative,5
c2ratings,91,gogo_3.jpg,positive,positive,4
c2ratings,91,gogo_17.jpg,negative,positive,3
c2ratings,91,gogo_2.jpg,(pos),positive,2
c2ratings,91,gogo_13.jpg,positive,(pos),2
c2ratings,91,gogo_5.jpg,negative,positive,2
c2ratings,91,gogo_9.jpg,negative,(neg),3
c2ratings,91,gogo_6.jpg,positive,negative,1
c2ratings,91,gogo_16.jpg,(neg),negative,2
c2ratings,91,gogo_12.jpg,positive,negative,5
c2ratings,91,gogo_4.jpg,negative,negative,5
c1ratings,91,gogo_12.jpg,positive,negative,5
c1ratings,91,gogo_2.jpg,(pos),positive,2
c1ratings,91,gogo_9.jpg,negative,(neg),3
c1ratings,91,gogo_5.jpg,negative,positive,2
c1ratings,91,gogo_3.jpg,positive,positive,2
c1ratings,91,gogo_4.jpg,negative,negative,3
c1ratings,91,gogo_20.jpg,negative,negative,2
c1ratings,91,gogo_13.jpg,positive,(pos),3
c1ratings,91,gogo_6.jpg,positive,negative,2
c1ratings,91,gogo_17.jpg,negative,positive,2
c1ratings,91,gogo_7.jpg,positive,positive,2
c1ratings,91,gogo_16.jpg,(neg),negative,2
