c2memory,98,10.png,(neg),negative,no,no,yes,no,no,no,yes,no,
c2memory,98,12.png,positive,negative,no,yes,no,no,no,yes,no,no,
c2memory,98,17.png,positive,positive,yes,no,no,no,no,no,yes,no,
c2memory,98,14.png,negative,(neg),no,no,yes,no,no,no,no,yes,
c2memory,98,23.png,negative,negative,yes,no,no,no,no,yes,no,no,
c2memory,98,11.png,positive,(pos),no,no,yes,no,no,no,no,yes,
c2memory,98,9.png,negative,negative,no,yes,no,no,no,yes,no,no,
c2memory,98,24.png,negative,positive,no,yes,no,no,yes,no,no,no,
c2memory,98,3.png,negative,positive,no,yes,no,no,no,yes,no,no,
c2memory,98,1.png,positive,negative,yes,no,no,no,no,yes,no,no,
c2memory,98,4.png,(pos),positive,no,no,yes,no,no,no,no,yes,
c2memory,98,18.png,positive,positive,no,no,yes,no,no,no,no,yes,
c1memory,98,14.png,negative,(neg),no,no,yes,no,no,no,no,yes,
c1memory,98,11.png,positive,(pos),yes,no,no,no,no,yes,no,no,
c1memory,98,1.png,positive,negative,no,no,yes,no,no,no,no,yes,
c1memory,98,10.png,(neg),negative,yes,no,no,no,no,no,yes,no,
c1memory,98,9.png,negative,negative,yes,no,no,no,no,yes,no,no,
c1memory,98,17.png,positive,positive,yes,no,no,no,no,no,yes,no,
c1memory,98,3.png,negative,positive,no,yes,no,no,yes,no,no,no,
c1memory,98,4.png,(pos),positive,no,no,yes,no,no,no,no,yes,
c1memory,98,18.png,positive,positive,yes,no,no,no,no,yes,no,no,
c1memory,98,12.png,positive,negative,no,yes,no,no,no,yes,no,no,
c1memory,98,23.png,negative,negative,yes,no,no,no,yes,no,no,no,
c1memory,98,24.png,negative,positive,no,no,yes,no,no,yes,no,no,
