c2memory,49,9.png,positive,positive,no,no,no,yes,no,no,yes,no,
c2memory,49,24.png,positive,negative,no,yes,no,no,no,yes,no,no,
c2memory,49,20.png,(neg),negative,no,no,no,yes,yes,no,no,no,
c2memory,49,10.png,(pos),positive,no,yes,no,no,no,no,no,yes,
c2memory,49,11.png,negative,negative,no,no,no,yes,no,no,no,yes,
c2memory,49,17.png,negative,positive,yes,no,no,no,no,yes,no,no,
c2memory,49,7.png,positive,(pos),no,no,no,yes,no,no,no,yes,
c2memory,49,12.png,negative,positive,yes,no,no,no,no,no,yes,no,
c2memory,49,4.png,positive,negative,no,no,yes,no,no,no,no,yes,
c2memory,49,8.png,negative,(neg),no,no,no,yes,no,no,no,yes,
c2memory,49,18.png,positive,positive,no,yes,no,no,no,no,yes,no,
c2memory,49,5.png,negative,negative,no,yes,no,no,no,no,no,yes,
c1memory,49,24.png,positive,negative,no,no,no,yes,no,no,no,yes,
c1memory,49,4.png,positive,negative,yes,no,no,no,no,no,yes,no,
c1memory,49,9.png,positive,positive,no,no,no,yes,yes,no,no,no,
c1memory,49,20.png,(neg),negative,no,no,yes,no,no,no,no,yes,
c1memory,49,10.png,(pos),positive,no,no,no,yes,no,no,no,yes,
c1memory,49,5.png,negative,negative,yes,no,no,no,no,yes,no,no,
c1memory,49,7.png,positive,(pos),no,no,no,yes,no,no,no,yes,
c1memory,49,8.png,negative,(neg),no,yes,no,no,yes,no,no,no,
c1memory,49,18.png,positive,positive,yes,no,no,no,no,no,yes,no,
c1memory,49,17.png,negative,positive,no,no,yes,no,no,yes,no,no,
c1memory,49,12.png,negative,positive,no,no,no,yes,yes,no,no,no,
c1memory,49,11.png,negative,negative,no,yes,no,no,no,no,yes,no,
