phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,95,gogo_17.jpg,negative,(neg),14
globalratings,95,gogo_6.jpg,positive,positive,2
globalratings,95,gogo_5.jpg,negative,negative,12
globalratings,95,gogo_2.jpg,positive,negative,5
globalratings,95,gogo_9.jpg,negative,positive,6
globalratings,95,gogo_4.jpg,positive,(pos),8
globalratings,95,gogo_3.jpg,positive,positive,13
globalratings,95,gogo_12.jpg,positive,negative,11
globalratings,95,gogo_13.jpg,(pos),positive,6
globalratings,95,gogo_16.jpg,negative,negative,7
globalratings,95,gogo_20.jpg,negative,positive,12
globalratings,95,gogo_7.jpg,(neg),negative,9
c2ratings,95,gogo_2.jpg,positive,negative,3
c2ratings,95,gogo_9.jpg,negative,positive,5
c2ratings,95,gogo_16.jpg,negative,negative,8
c2ratings,95,gogo_6.jpg,positive,positive,1
c2ratings,95,gogo_12.jpg,positive,negative,12
c2ratings,95,gogo_17.jpg,negative,(neg),15
c2ratings,95,gogo_5.jpg,negative,negative,13
c2ratings,95,gogo_3.jpg,positive,positive,14
c2ratings,95,gogo_13.jpg,(pos),positive,6
c2ratings,95,gogo_20.jpg,negative,positive,11
c2ratings,95,gogo_7.jpg,(neg),negative,8
c2ratings,95,gogo_4.jpg,positive,(pos),7
c1ratings,95,gogo_12.jpg,positive,negative,11
c1ratings,95,gogo_16.jpg,negative,negative,8
c1ratings,95,gogo_13.jpg,(pos),positive,5
c1ratings,95,gogo_6.jpg,positive,positive,2
c1ratings,95,gogo_20.jpg,negative,positive,13
c1ratings,95,gogo_2.jpg,positive,negative,3
c1ratings,95,gogo_9.jpg,negative,positive,5
c1ratings,95,gogo_7.jpg,(neg),negative,8
c1ratings,95,gogo_4.jpg,positive,(pos),7
c1ratings,95,gogo_17.jpg,negative,(neg),14
c1ratings,95,gogo_3.jpg,positive,positive,15
c1ratings,95,gogo_5.jpg,negative,negative,13
