phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,34,5.png,positive,negative,16
globalratings,34,9.png,positive,negative,14
globalratings,34,12.png,negative,negative,17
globalratings,34,1.png,negative,positive,10
globalratings,34,4.png,negative,negative,12
globalratings,34,21.png,(pos),positive,11
globalratings,34,8.png,(neg),negative,10
globalratings,34,26.png,negative,positive,16
globalratings,34,3.png,positive,(pos),18
globalratings,34,23.png,positive,positive,18
globalratings,34,14.png,positive,positive,16
globalratings,34,10.png,negative,(neg),9
c2ratings,34,8.png,(neg),negative,13
c2ratings,34,9.png,positive,negative,15
c2ratings,34,1.png,negative,positive,10
c2ratings,34,4.png,negative,negative,11
c2ratings,34,12.png,negative,negative,17
c2ratings,34,10.png,negative,(neg),11
c2ratings,34,23.png,positive,positive,18
c2ratings,34,14.png,positive,positive,15
c2ratings,34,3.png,positive,(pos),18
c2ratings,34,5.png,positive,negative,17
c2ratings,34,26.png,negative,positive,17
c2ratings,34,21.png,(pos),positive,10
c1ratings,34,8.png,(neg),negative,10
c1ratings,34,1.png,negative,positive,9
c1ratings,34,9.png,positive,negative,14
c1ratings,34,4.png,negative,negative,13
c1ratings,34,23.png,positive,positive,18
c1ratings,34,21.png,(pos),positive,12
c1ratings,34,3.png,positive,(pos),18
c1ratings,34,5.png,positive,negative,17
c1ratings,34,12.png,negative,negative,18
c1ratings,34,10.png,negative,(neg),10
c1ratings,34,14.png,positive,positive,15
c1ratings,34,26.png,negative,positive,17
