phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,70,9.png,(neg),negative,14
globalratings,70,14.png,negative,negative,13
globalratings,70,1.png,positive,positive,16
globalratings,70,3.png,negative,negative,13
globalratings,70,17.png,positive,positive,12
globalratings,70,8.png,(pos),positive,4
globalratings,70,5.png,negative,positive,17
globalratings,70,20.png,negative,(neg),15
globalratings,70,12.png,negative,positive,17
globalratings,70,24.png,positive,(pos),12
globalratings,70,4.png,positive,negative,11
globalratings,70,10.png,positive,negative,7
c2ratings,70,10.png,positive,negative,13
c2ratings,70,8.png,(pos),positive,7
c2ratings,70,4.png,positive,negative,10
c2ratings,70,12.png,negative,positive,17
c2ratings,70,1.png,positive,positive,17
c2ratings,70,9.png,(neg),negative,17
c2ratings,70,3.png,negative,negative,15
c2ratings,70,17.png,positive,positive,14
c2ratings,70,24.png,positive,(pos),12
c2ratings,70,5.png,negative,positive,17
c2ratings,70,20.png,negative,(neg),16
c2ratings,70,14.png,negative,negative,15
c1ratings,70,24.png,positive,(pos),7
c1ratings,70,1.png,positive,positive,15
c1ratings,70,17.png,positive,positive,11
c1ratings,70,20.png,negative,(neg),14
c1ratings,70,14.png,negative,negative,11
c1ratings,70,10.png,positive,negative,5
c1ratings,70,12.png,negative,positive,17
c1ratings,70,8.png,(pos),positive,2
c1ratings,70,3.png,negative,negative,15
c1ratings,70,4.png,positive,negative,12
c1ratings,70,9.png,(neg),negative,16
c1ratings,70,5.png,negative,positive,17
