phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,65,9.png,negative,negative,4
globalratings,65,1.png,positive,negative,4
globalratings,65,17.png,positive,positive,4
globalratings,65,11.png,negative,positive,7
globalratings,65,8.png,negative,positive,3
globalratings,65,10.png,negative,(neg),5
globalratings,65,4.png,positive,(pos),9
globalratings,65,26.png,negative,negative,3
globalratings,65,12.png,positive,positive,11
globalratings,65,7.png,(pos),positive,11
globalratings,65,3.png,(neg),negative,4
globalratings,65,23.png,positive,negative,12
c2ratings,65,3.png,(neg),negative,5
c2ratings,65,7.png,(pos),positive,11
c2ratings,65,8.png,negative,positive,4
c2ratings,65,4.png,positive,(pos),11
c2ratings,65,26.png,negative,negative,5
c2ratings,65,12.png,positive,positive,12
c2ratings,65,10.png,negative,(neg),4
c2ratings,65,9.png,negative,negative,5
c2ratings,65,1.png,positive,negative,3
c2ratings,65,23.png,positive,negative,11
c2ratings,65,17.png,positive,positive,3
c2ratings,65,11.png,negative,positive,10
c1ratings,65,7.png,(pos),positive,12
c1ratings,65,8.png,negative,positive,4
c1ratings,65,10.png,negative,(neg),4
c1ratings,65,26.png,negative,negative,4
c1ratings,65,23.png,positive,negative,11
c1ratings,65,1.png,positive,negative,3
c1ratings,65,4.png,positive,(pos),10
c1ratings,65,9.png,negative,negative,3
c1ratings,65,12.png,positive,positive,13
c1ratings,65,11.png,negative,positive,10
c1ratings,65,17.png,positive,positive,3
c1ratings,65,3.png,(neg),negative,5
