c2memory,70,10.png,positive,negative,no,no,no,yes,no,yes,no,no,
c2memory,70,3.png,negative,negative,yes,no,no,no,yes,no,no,no,
c2memory,70,9.png,(neg),negative,yes,no,no,no,no,no,yes,no,
c2memory,70,17.png,positive,positive,no,yes,no,no,no,yes,no,no,
c2memory,70,20.png,negative,(neg),no,no,no,yes,no,no,no,yes,
c2memory,70,5.png,negative,positive,yes,no,no,no,no,no,no,yes,
c2memory,70,12.png,negative,positive,no,no,no,yes,no,no,yes,no,
c2memory,70,8.png,(pos),positive,no,no,no,yes,yes,no,no,no,
c2memory,70,4.png,positive,negative,no,yes,no,no,no,no,yes,no,
c2memory,70,24.png,positive,(pos),no,no,no,yes,no,no,no,yes,
c2memory,70,14.png,negative,negative,no,no,no,yes,no,no,no,yes,
c2memory,70,1.png,positive,positive,yes,no,no,no,no,yes,no,no,
c1memory,70,10.png,positive,negative,no,yes,no,no,no,no,no,yes,
c1memory,70,17.png,positive,positive,no,yes,no,no,no,yes,no,no,
c1memory,70,14.png,negative,negative,no,no,no,yes,no,no,no,yes,
c1memory,70,4.png,positive,negative,no,no,no,yes,no,no,yes,no,
c1memory,70,8.png,(pos),positive,no,yes,no,no,no,yes,no,no,
c1memory,70,12.png,negative,positive,yes,no,no,no,no,no,yes,no,
c1memory,70,5.png,negative,positive,no,no,yes,no,no,no,no,yes,
c1memory,70,3.png,negative,negative,no,no,yes,no,no,no,yes,no,
c1memory,70,24.png,positive,(pos),no,no,no,yes,yes,no,no,no,
c1memory,70,20.png,negative,(neg),no,no,yes,no,no,yes,no,no,
c1memory,70,1.png,positive,positive,yes,no,no,no,yes,no,no,no,
c1memory,70,9.png,(neg),negative,yes,no,no,no,no,no,no,yes,
