c2memory,32,gogo_9.jpg,negative,(neg),no,yes,no,no,no,no,yes,no,
c2memory,32,gogo_2.jpg,negative,positive,yes,no,no,no,no,yes,no,no,
c2memory,32,gogo_13.jpg,negative,positive,no,no,yes,no,yes,no,no,no,
c2memory,32,gogo_7.jpg,positive,negative,yes,no,no,no,yes,no,no,no,
c2memory,32,gogo_12.jpg,positive,negative,no,no,no,yes,no,no,yes,no,
c2memory,32,gogo_17.jpg,(pos),positive,yes,no,no,no,no,yes,no,no,
c2memory,32,gogo_20.jpg,positive,positive,no,no,yes,no,no,no,yes,no,
c2memory,32,gogo_16.jpg,negative,negative,yes,no,no,no,no,yes,no,no,
c2memory,32,gogo_6.jpg,(neg),negative,no,yes,no,no,no,yes,no,no,
c2memory,32,gogo_5.jpg,positive,(pos),yes,no,no,no,no,no,yes,no,
c2memory,32,gogo_4.jpg,positive,positive,no,no,yes,no,yes,no,no,no,
c2memory,32,gogo_3.jpg,negative,negative,no,yes,no,no,yes,no,no,no,
c1memory,32,gogo_7.jpg,positive,negative,no,yes,no,no,no,no,yes,no,
c1memory,32,gogo_17.jpg,(pos),positive,no,no,yes,no,yes,no,no,no,
c1memory,32,gogo_2.jpg,negative,positive,yes,no,no,no,yes,no,no,no,
c1memory,32,gogo_3.jpg,negative,negative,no,yes,no,no,no,yes,no,no,
c1memory,32,gogo_12.jpg,positive,negative,no,no,yes,no,yes,no,no,no,
c1memory,32,gogo_9.jpg,negative,(neg),no,yes,no,no,no,no,yes,no,
c1memory,32,gogo_6.jpg,(neg),negative,yes,no,no,no,no,no,yes,no,
c1memory,32,gogo_16.jpg,negative,negative,no,no,yes,no,yes,no,no,no,
c1memory,32,gogo_4.jpg,positive,positive,no,yes,no,no,no,no,yes,no,
c1memory,32,gogo_13.jpg,negative,positive,no,yes,no,no,no,yes,no,no,
c1memory,32,gogo_20.jpg,positive,positive,yes,no,no,no,yes,no,no,no,
c1memory,32,gogo_5.jpg,positive,(pos),yes,no,no,no,yes,no,no,no,
