phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,67,gogo_12.jpg,negative,positive,14
globalratings,67,gogo_6.jpg,negative,negative,5
globalratings,67,gogo_4.jpg,negative,negative,5
globalratings,67,gogo_2.jpg,negative,(neg),11
globalratings,67,gogo_16.jpg,positive,negative,11
globalratings,67,gogo_5.jpg,positive,negative,7
globalratings,67,gogo_17.jpg,positive,(pos),3
globalratings,67,gogo_3.jpg,negative,positive,3
globalratings,67,gogo_13.jpg,(pos),positive,6
globalratings,67,gogo_9.jpg,positive,positive,10
globalratings,67,gogo_20.jpg,(neg),negative,10
globalratings,67,gogo_7.jpg,positive,positive,5
c2ratings,67,gogo_5.jpg,positive,negative,5
c2ratings,67,gogo_17.jpg,positive,(pos),5
c2ratings,67,gogo_13.jpg,(pos),positive,8
c2ratings,67,gogo_20.jpg,(neg),negative,5
c2ratings,67,gogo_12.jpg,negative,positive,5
c2ratings,67,gogo_16.jpg,positive,negative,9
c2ratings,67,gogo_9.jpg,positive,positive,10
c2ratings,67,gogo_4.jpg,negative,negative,7
c2ratings,67,gogo_3.jpg,negative,positive,4
c2ratings,67,gogo_7.jpg,positive,positive,4
c2ratings,67,gogo_6.jpg,negative,negative,4
c2ratings,67,gogo_2.jpg,negative,(neg),10
c1ratings,67,gogo_5.jpg,positive,negative,5
c1ratings,67,gogo_16.jpg,positive,negative,5
c1ratings,67,gogo_3.jpg,negative,positive,5
c1ratings,67,gogo_6.jpg,negative,negative,4
c1ratings,67,gogo_9.jpg,positive,positive,9
c1ratings,67,gogo_12.jpg,negative,positive,3
c1ratings,67,gogo_17.jpg,positive,(pos),3
c1ratings,67,gogo_20.jpg,(neg),negative,3
c1ratings,67,gogo_13.jpg,(pos),positive,2
c1ratings,67,gogo_7.jpg,positive,positive,5
c1ratings,67,gogo_2.jpg,negative,(neg),10
c1ratings,67,gogo_4.jpg,negative,negative,10
