phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,119,gogo_9.jpg,negative,positive,5
globalratings,119,gogo_20.jpg,negative,(neg),4
globalratings,119,gogo_16.jpg,(pos),positive,7
globalratings,119,gogo_12.jpg,negative,negative,3
globalratings,119,gogo_6.jpg,negative,negative,5
globalratings,119,gogo_2.jpg,positive,negative,11
globalratings,119,gogo_4.jpg,positive,negative,8
globalratings,119,gogo_3.jpg,positive,positive,7
globalratings,119,gogo_17.jpg,negative,positive,9
globalratings,119,gogo_5.jpg,positive,(pos),12
globalratings,119,gogo_7.jpg,(neg),negative,4
globalratings,119,gogo_13.jpg,positive,positive,4
c2ratings,119,gogo_12.jpg,negative,negative,4
c2ratings,119,gogo_9.jpg,negative,positive,6
c2ratings,119,gogo_13.jpg,positive,positive,11
c2ratings,119,gogo_6.jpg,negative,negative,8
c2ratings,119,gogo_5.jpg,positive,(pos),11
c2ratings,119,gogo_20.jpg,negative,(neg),7
c2ratings,119,gogo_4.jpg,positive,negative,8
c2ratings,119,gogo_2.jpg,positive,negative,11
c2ratings,119,gogo_17.jpg,negative,positive,11
c2ratings,119,gogo_3.jpg,positive,positive,6
c2ratings,119,gogo_7.jpg,(neg),negative,6
c2ratings,119,gogo_16.jpg,(pos),positive,7
c1ratings,119,gogo_2.jpg,positive,negative,11
c1ratings,119,gogo_5.jpg,positive,(pos),11
c1ratings,119,gogo_3.jpg,positive,positive,6
c1ratings,119,gogo_16.jpg,(pos),positive,11
c1ratings,119,gogo_12.jpg,negative,negative,13
c1ratings,119,gogo_17.jpg,negative,positive,9
c1ratings,119,gogo_4.jpg,positive,negative,12
c1ratings,119,gogo_9.jpg,negative,positive,11
c1ratings,119,gogo_13.jpg,positive,positive,7
c1ratings,119,gogo_20.jpg,negative,(neg),7
c1ratings,119,gogo_7.jpg,(neg),negative,6
c1ratings,119,gogo_6.jpg,negative,negative,9
