c2memory,117,24.png,positive,(pos),no,no,yes,no,no,no,no,yes,
c2memory,117,9.png,negative,positive,no,yes,no,no,yes,no,no,no,
c2memory,117,21.png,negative,positive,yes,no,no,no,no,no,yes,no,
c2memory,117,20.png,negative,negative,no,no,no,yes,no,no,yes,no,
c2memory,117,8.png,positive,positive,no,no,yes,no,no,yes,no,no,
c2memory,117,14.png,negative,(neg),no,no,yes,no,no,no,no,yes,
c2memory,117,17.png,positive,negative,no,yes,no,no,no,no,no,yes,
c2memory,117,4.png,positive,positive,no,yes,no,no,yes,no,no,no,
c2memory,117,1.png,negative,negative,no,no,yes,no,no,no,yes,no,
c2memory,117,18.png,(pos),positive,no,no,yes,no,yes,no,no,no,
c2memory,117,26.png,positive,negative,no,yes,no,no,no,yes,no,no,
c2memory,117,10.png,(neg),negative,no,no,yes,no,no,no,no,yes,
c1memory,117,18.png,(pos),positive,no,no,yes,no,no,no,yes,no,
c1memory,117,26.png,positive,negative,yes,no,no,no,yes,no,no,no,
c1memory,117,9.png,negative,positive,no,no,yes,no,no,yes,no,no,
c1memory,117,21.png,negative,positive,yes,no,no,no,no,no,yes,no,
c1memory,117,17.png,positive,negative,no,no,yes,no,no,no,no,yes,
c1memory,117,4.png,positive,positive,yes,no,no,no,no,yes,no,no,
c1memory,117,10.png,(neg),negative,no,no,no,yes,yes,no,no,no,
c1memory,117,1.png,negative,negative,no,yes,no,no,no,no,yes,no,
c1memory,117,20.png,negative,negative,no,no,yes,no,no,yes,no,no,
c1memory,117,8.png,positive,positive,no,yes,no,no,no,no,yes,no,
c1memory,117,14.png,negative,(neg),yes,no,no,no,yes,no,no,no,
c1memory,117,24.png,positive,(pos),no,no,yes,no,no,no,yes,no,
