phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,13,20.png,positive,negative,11
globalratings,13,11.png,positive,(pos),6
globalratings,13,3.png,negative,positive,8
globalratings,13,17.png,negative,negative,10
globalratings,13,9.png,positive,negative,11
globalratings,13,5.png,negative,positive,11
globalratings,13,14.png,negative,negative,13
globalratings,13,1.png,(pos),positive,8
globalratings,13,24.png,negative,(neg),13
globalratings,13,8.png,positive,positive,12
globalratings,13,10.png,positive,positive,11
globalratings,13,23.png,(neg),negative,12
c2ratings,13,20.png,positive,negative,10
c2ratings,13,3.png,negative,positive,8
c2ratings,13,11.png,positive,(pos),6
c2ratings,13,5.png,negative,positive,11
c2ratings,13,23.png,(neg),negative,12
c2ratings,13,8.png,positive,positive,11
c2ratings,13,17.png,negative,negative,10
c2ratings,13,10.png,positive,positive,11
c2ratings,13,24.png,negative,(neg),12
c2ratings,13,14.png,negative,negative,12
c2ratings,13,9.png,positive,negative,11
c2ratings,13,1.png,(pos),positive,8
c1ratings,13,17.png,negative,negative,9
c1ratings,13,8.png,positive,positive,9
c1ratings,13,10.png,positive,positive,8
c1ratings,13,11.png,positive,(pos),6
c1ratings,13,14.png,negative,negative,10
c1ratings,13,24.png,negative,(neg),10
c1ratings,13,1.png,(pos),positive,8
c1ratings,13,20.png,positive,negative,8
c1ratings,13,3.png,negative,positive,7
c1ratings,13,9.png,positive,negative,9
c1ratings,13,5.png,negative,positive,10
c1ratings,13,23.png,(neg),negative,10
