phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,32,gogo_2.jpg,negative,positive,8
globalratings,32,gogo_4.jpg,positive,positive,10
globalratings,32,gogo_5.jpg,positive,(pos),13
globalratings,32,gogo_12.jpg,positive,negative,15
globalratings,32,gogo_9.jpg,negative,(neg),6
globalratings,32,gogo_7.jpg,positive,negative,4
globalratings,32,gogo_13.jpg,negative,positive,9
globalratings,32,gogo_17.jpg,(pos),positive,10
globalratings,32,gogo_6.jpg,(neg),negative,5
globalratings,32,gogo_3.jpg,negative,negative,6
globalratings,32,gogo_20.jpg,positive,positive,7
globalratings,32,gogo_16.jpg,negative,negative,9
c2ratings,32,gogo_2.jpg,negative,positive,8
c2ratings,32,gogo_13.jpg,negative,positive,6
c2ratings,32,gogo_17.jpg,(pos),positive,10
c2ratings,32,gogo_4.jpg,positive,positive,10
c2ratings,32,gogo_16.jpg,negative,negative,9
c2ratings,32,gogo_3.jpg,negative,negative,5
c2ratings,32,gogo_9.jpg,negative,(neg),5
c2ratings,32,gogo_6.jpg,(neg),negative,5
c2ratings,32,gogo_5.jpg,positive,(pos),13
c2ratings,32,gogo_12.jpg,positive,negative,14
c2ratings,32,gogo_20.jpg,positive,positive,9
c2ratings,32,gogo_7.jpg,positive,negative,5
c1ratings,32,gogo_9.jpg,negative,(neg),7
c1ratings,32,gogo_12.jpg,positive,negative,14
c1ratings,32,gogo_16.jpg,negative,negative,9
c1ratings,32,gogo_3.jpg,negative,negative,6
c1ratings,32,gogo_5.jpg,positive,(pos),12
c1ratings,32,gogo_4.jpg,positive,positive,11
c1ratings,32,gogo_7.jpg,positive,negative,4
c1ratings,32,gogo_20.jpg,positive,positive,8
c1ratings,32,gogo_13.jpg,negative,positive,7
c1ratings,32,gogo_2.jpg,negative,positive,7
c1ratings,32,gogo_6.jpg,(neg),negative,7
c1ratings,32,gogo_17.jpg,(pos),positive,10
