phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,25,3.png,negative,negative,9
globalratings,25,14.png,(neg),negative,9
globalratings,25,21.png,positive,positive,9
globalratings,25,20.png,positive,negative,12
globalratings,25,26.png,negative,negative,8
globalratings,25,4.png,positive,negative,7
globalratings,25,5.png,negative,(neg),9
globalratings,25,24.png,positive,(pos),9
globalratings,25,10.png,positive,positive,6
globalratings,25,18.png,negative,positive,11
globalratings,25,1.png,negative,positive,4
globalratings,25,9.png,(pos),positive,4
c2ratings,25,3.png,negative,negative,9
c2ratings,25,5.png,negative,(neg),14
c2ratings,25,26.png,negative,negative,6
c2ratings,25,20.png,positive,negative,13
c2ratings,25,18.png,negative,positive,7
c2ratings,25,21.png,positive,positive,10
c2ratings,25,14.png,(neg),negative,8
c2ratings,25,24.png,positive,(pos),10
c2ratings,25,1.png,negative,positive,8
c2ratings,25,4.png,positive,negative,5
c2ratings,25,10.png,positive,positive,4
c2ratings,25,9.png,(pos),positive,6
c1ratings,25,24.png,positive,(pos),9
c1ratings,25,4.png,positive,negative,9
c1ratings,25,20.png,positive,negative,9
c1ratings,25,26.png,negative,negative,9
c1ratings,25,21.png,positive,positive,9
c1ratings,25,14.png,(neg),negative,9
c1ratings,25,18.png,negative,positive,9
c1ratings,25,5.png,negative,(neg),9
c1ratings,25,10.png,positive,positive,9
c1ratings,25,1.png,negative,positive,9
c1ratings,25,9.png,(pos),positive,9
c1ratings,25,3.png,negative,negative,9
