phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,9,3.png,positive,positive,11
globalratings,9,12.png,negative,negative,8
globalratings,9,26.png,positive,negative,7
globalratings,9,9.png,positive,negative,6
globalratings,9,24.png,(neg),negative,7
globalratings,9,5.png,positive,positive,11
globalratings,9,17.png,(pos),positive,7
globalratings,9,18.png,negative,positive,7
globalratings,9,11.png,negative,positive,9
globalratings,9,10.png,negative,(neg),6
globalratings,9,23.png,positive,(pos),10
globalratings,9,20.png,negative,negative,10
c2ratings,9,18.png,negative,positive,7
c2ratings,9,10.png,negative,(neg),6
c2ratings,9,11.png,negative,positive,9
c2ratings,9,23.png,positive,(pos),10
c2ratings,9,3.png,positive,positive,9
c2ratings,9,5.png,positive,positive,10
c2ratings,9,9.png,positive,negative,6
c2ratings,9,12.png,negative,negative,9
c2ratings,9,20.png,negative,negative,10
c2ratings,9,17.png,(pos),positive,6
c2ratings,9,24.png,(neg),negative,9
c2ratings,9,26.png,positive,negative,7
c1ratings,9,3.png,positive,positive,9
c1ratings,9,20.png,negative,negative,11
c1ratings,9,12.png,negative,negative,8
c1ratings,9,11.png,negative,positive,10
c1ratings,9,9.png,positive,negative,6
c1ratings,9,23.png,positive,(pos),11
c1ratings,9,24.png,(neg),negative,7
c1ratings,9,26.png,positive,negative,7
c1ratings,9,18.png,negative,positive,7
c1ratings,9,5.png,positive,positive,11
c1ratings,9,17.png,(pos),positive,7
c1ratings,9,10.png,negative,(neg),7
