phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,5,8.png,positive,negative,3
globalratings,5,17.png,negative,positive,6
globalratings,5,14.png,negative,positive,10
globalratings,5,5.png,negative,negative,6
globalratings,5,3.png,negative,negative,2
globalratings,5,12.png,positive,(pos),12
globalratings,5,11.png,negative,(neg),5
globalratings,5,7.png,(pos),positive,15
globalratings,5,21.png,positive,negative,16
globalratings,5,4.png,positive,positive,9
globalratings,5,24.png,positive,positive,5
globalratings,5,18.png,(neg),negative,14
c2ratings,5,12.png,positive,(pos),13
c2ratings,5,4.png,positive,positive,11
c2ratings,5,7.png,(pos),positive,15
c2ratings,5,18.png,(neg),negative,7
c2ratings,5,21.png,positive,negative,12
c2ratings,5,14.png,negative,positive,14
c2ratings,5,8.png,positive,negative,7
c2ratings,5,17.png,negative,positive,10
c2ratings,5,24.png,positive,positive,3
c2ratings,5,3.png,negative,negative,12
c2ratings,5,5.png,negative,negative,7
c2ratings,5,11.png,negative,(neg),5
c1ratings,5,24.png,positive,positive,6
c1ratings,5,4.png,positive,positive,14
c1ratings,5,7.png,(pos),positive,15
c1ratings,5,5.png,negative,negative,5
c1ratings,5,21.png,positive,negative,12
c1ratings,5,14.png,negative,positive,11
c1ratings,5,3.png,negative,negative,7
c1ratings,5,12.png,positive,(pos),9
c1ratings,5,18.png,(neg),negative,15
c1ratings,5,17.png,negative,positive,11
c1ratings,5,8.png,positive,negative,3
c1ratings,5,11.png,negative,(neg),3
