phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,4,gogo_3.jpg,negative,(neg),10
globalratings,4,gogo_7.jpg,positive,positive,5
globalratings,4,gogo_6.jpg,(neg),negative,8
globalratings,4,gogo_12.jpg,positive,(pos),4
globalratings,4,gogo_9.jpg,negative,negative,11
globalratings,4,gogo_16.jpg,(pos),positive,9
globalratings,4,gogo_5.jpg,negative,positive,13
globalratings,4,gogo_17.jpg,positive,negative,5
globalratings,4,gogo_2.jpg,positive,negative,3
globalratings,4,gogo_4.jpg,positive,positive,4
globalratings,4,gogo_13.jpg,negative,negative,11
globalratings,4,gogo_20.jpg,negative,positive,6
c2ratings,4,gogo_12.jpg,positive,(pos),10
c2ratings,4,gogo_6.jpg,(neg),negative,12
c2ratings,4,gogo_2.jpg,positive,negative,4
c2ratings,4,gogo_20.jpg,negative,positive,7
c2ratings,4,gogo_4.jpg,positive,positive,5
c2ratings,4,gogo_17.jpg,positive,negative,8
c2ratings,4,gogo_3.jpg,negative,(neg),9
c2ratings,4,gogo_5.jpg,negative,positive,7
c2ratings,4,gogo_9.jpg,negative,negative,4
c2ratings,4,gogo_13.jpg,negative,negative,6
c2ratings,4,gogo_7.jpg,positive,positive,8
c2ratings,4,gogo_16.jpg,(pos),positive,6
c1ratings,4,gogo_6.jpg,(neg),negative,5
c1ratings,4,gogo_9.jpg,negative,negative,9
c1ratings,4,gogo_3.jpg,negative,(neg),7
c1ratings,4,gogo_5.jpg,negative,positive,11
c1ratings,4,gogo_7.jpg,positive,positive,9
c1ratings,4,gogo_17.jpg,positive,negative,5
c1ratings,4,gogo_13.jpg,negative,negative,7
c1ratings,4,gogo_16.jpg,(pos),positive,4
c1ratings,4,gogo_20.jpg,negative,positive,13
c1ratings,4,gogo_2.jpg,positive,negative,3
c1ratings,4,gogo_12.jpg,positive,(pos),8
c1ratings,4,gogo_4.jpg,positive,positive,5
