phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,43,gogo_17.jpg,negative,positive,5
globalratings,43,gogo_7.jpg,negative,(neg),5
globalratings,43,gogo_16.jpg,positive,negative,4
globalratings,43,gogo_9.jpg,positive,(pos),3
globalratings,43,gogo_20.jpg,positive,positive,14
globalratings,43,gogo_2.jpg,negative,negative,14
globalratings,43,gogo_6.jpg,(pos),positive,5
globalratings,43,gogo_13.jpg,negative,negative,1
globalratings,43,gogo_3.jpg,positive,negative,13
globalratings,43,gogo_4.jpg,(neg),negative,11
globalratings,43,gogo_5.jpg,negative,positive,7
globalratings,43,gogo_12.jpg,positive,positive,15
c2ratings,43,gogo_12.jpg,positive,positive,14
c2ratings,43,gogo_5.jpg,negative,positive,6
c2ratings,43,gogo_3.jpg,positive,negative,10
c2ratings,43,gogo_17.jpg,negative,positive,2
c2ratings,43,gogo_13.jpg,negative,negative,2
c2ratings,43,gogo_9.jpg,positive,(pos),2
c2ratings,43,gogo_2.jpg,negative,negative,14
c2ratings,43,gogo_6.jpg,(pos),positive,14
c2ratings,43,gogo_4.jpg,(neg),negative,17
c2ratings,43,gogo_16.jpg,positive,negative,10
c2ratings,43,gogo_7.jpg,negative,(neg),5
c2ratings,43,gogo_20.jpg,positive,positive,17
c1ratings,43,gogo_20.jpg,positive,positive,16
c1ratings,43,gogo_12.jpg,positive,positive,6
c1ratings,43,gogo_3.jpg,positive,negative,6
c1ratings,43,gogo_13.jpg,negative,negative,4
c1ratings,43,gogo_7.jpg,negative,(neg),4
c1ratings,43,gogo_17.jpg,negative,positive,3
c1ratings,43,gogo_6.jpg,(pos),positive,3
c1ratings,43,gogo_5.jpg,negative,positive,3
c1ratings,43,gogo_4.jpg,(neg),negative,5
c1ratings,43,gogo_16.jpg,positive,negative,6
c1ratings,43,gogo_9.jpg,positive,(pos),2
c1ratings,43,gogo_2.jpg,negative,negative,16
