phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,94,20.png,negative,(neg),10
globalratings,94,10.png,negative,positive,15
globalratings,94,17.png,negative,positive,11
globalratings,94,8.png,positive,positive,11
globalratings,94,12.png,positive,negative,11
globalratings,94,7.png,(neg),negative,9
globalratings,94,9.png,(pos),positive,7
globalratings,94,4.png,negative,negative,9
globalratings,94,3.png,positive,(pos),10
globalratings,94,21.png,positive,positive,9
globalratings,94,18.png,negative,negative,9
globalratings,94,26.png,positive,negative,9
c2ratings,94,21.png,positive,positive,9
c2ratings,94,26.png,positive,negative,7
c2ratings,94,4.png,negative,negative,9
c2ratings,94,12.png,positive,negative,9
c2ratings,94,8.png,positive,positive,9
c2ratings,94,10.png,negative,positive,9
c2ratings,94,20.png,negative,(neg),9
c2ratings,94,7.png,(neg),negative,9
c2ratings,94,18.png,negative,negative,9
c2ratings,94,9.png,(pos),positive,9
c2ratings,94,17.png,negative,positive,9
c2ratings,94,3.png,positive,(pos),9
c1ratings,94,12.png,positive,negative,9
c1ratings,94,20.png,negative,(neg),9
c1ratings,94,7.png,(neg),negative,9
c1ratings,94,3.png,positive,(pos),9
c1ratings,94,9.png,(pos),positive,9
c1ratings,94,8.png,positive,positive,9
c1ratings,94,21.png,positive,positive,9
c1ratings,94,26.png,positive,negative,9
c1ratings,94,18.png,negative,negative,9
c1ratings,94,4.png,negative,negative,9
c1ratings,94,10.png,negative,positive,9
c1ratings,94,17.png,negative,positive,9
