trials,3,1,70,negative,paar,gogo_6.jpg,9230.JPG,0,None,1
trials,3,1,71,neutral,blank,empty.png,empty.png,0,None,1
trials,3,1,72,negative,paar,gogo_6.jpg,2694.JPG,1,None,0
trials,3,2,1,none,single_paar,gogo_4.jpg,empty.png,0,None,1
trials,3,2,2,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,3,positive,paar,gogo_17.jpg,1942.JPG,0,None,1
trials,3,2,4,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,5,neutral,paar,Gogo50.jpg,7090.JPG,0,None,1
trials,3,2,6,neutral,single,Gogo33.jpg,empty.png,0,None,1
trials,3,2,7,negative,paar,gogo_2.jpg,2690.JPG,0,None,1
trials,3,2,8,neutral,paar,Gogo40.jpg,Gogo47.jpg,0,None,1
trials,3,2,9,negative,paar,gogo_7.jpg,1932.JPG,0,None,1
trials,3,2,10,neutral,single,7080.JPG,empty.png,0,None,1
trials,3,2,11,neutral,single,empty.png,7080.JPG,0,None,1
trials,3,2,12,neutral,single,7080.JPG,empty.png,1,None,0
trials,3,2,13,neutral,paar,Gogo40.jpg,1670.JPG,0,None,1
trials,3,2,14,neutral,paar,Gogo58.jpg,Gogo35.jpg,0,None,1
trials,3,2,15,positive,paar,gogo_12.jpg,1942.JPG,0,None,1
trials,3,2,16,negative,paar_single,gogo_13.jpg,6836.JPG,0,None,1
trials,3,2,17,negative,paar,gogo_7.jpg,1275.JPG,0,None,1
trials,3,2,18,neutral,single,2357.JPG,empty.png,0,None,1
trials,3,2,19,negative,paar_single,gogo_13.jpg,3280.JPG,0,None,1
trials,3,2,20,positive,paar,gogo_5.jpg,8320.JPG,0,None,1
trials,3,2,21,neutral,paar,7060.JPG,7080.JPG,0,None,1
trials,3,2,22,neutral,paar,Gogo15.jpg,Gogo4.jpg,0,None,1
trials,3,2,23,none,single_paar,gogo_4.jpg,empty.png,0,None,1
trials,3,2,24,positive,paar,gogo_5.jpg,8311.JPG,0,None,1
trials,3,2,25,neutral,paar,Gogo17.jpg,7233.JPG,0,None,1
trials,3,2,26,neutral,paar,Gogo27.jpg,7035.JPG,0,None,1
trials,3,2,27,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,28,negative,paar_single,gogo_13.jpg,9700.JPG,0,None,1
trials,3,2,29,negative,paar,gogo_6.jpg,6836.JPG,0,None,1
trials,3,2,30,neutral,single,empty.png,7002.JPG,0,None,1
trials,3,2,31,neutral,single,empty.png,7006.JPG,0,None,1
trials,3,2,32,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,33,neutral,paar,7090.JPG,2304.JPG,0,None,1
trials,3,2,34,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,35,neutral,single,2510.JPG,empty.png,0,None,1
trials,3,2,36,negative,paar,gogo_2.jpg,6836.JPG,0,None,1
trials,3,2,37,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,38,negative,paar,gogo_6.jpg,3280.JPG,0,None,1
trials,3,2,39,negative,paar,gogo_6.jpg,2690.JPG,1,None,0
trials,3,2,40,positive,paar_single,gogo_20.jpg,1500.JPG,0,None,1
trials,3,2,41,positive,paar,gogo_17.jpg,1560.JPG,0,None,1
trials,3,2,42,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,43,negative,paar,gogo_7.jpg,1240.JPG,0,None,1
trials,3,2,44,positive,paar,gogo_16.jpg,2435.JPG,0,None,1
trials,3,2,45,positive,paar,gogo_17.jpg,1660.JPG,0,None,1
trials,3,2,46,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,47,positive,paar_single,gogo_20.jpg,1510.JPG,0,None,1
trials,3,2,48,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,49,neutral,paar,7090.JPG,2357.JPG,0,None,1
trials,3,2,50,none,single_paar,gogo_9.jpg,empty.png,0,None,1
trials,3,2,51,negative,paar,gogo_3.jpg,1274.JPG,0,None,1
trials,3,2,52,positive,paar,gogo_16.jpg,4537.JPG,0,None,1
trials,3,2,53,positive,paar,gogo_16.jpg,8320.JPG,1,None,0
trials,3,2,54,negative,paar,gogo_3.jpg,1030.JPG,0,None,1
trials,3,2,55,positive,paar,gogo_5.jpg,4571.JPG,0,None,1
trials,3,2,56,none,single_paar,gogo_9.jpg,empty.png,0,None,1
trials,3,2,57,negative,paar,gogo_2.jpg,2694.JPG,0,None,1
trials,3,2,58,neutral,paar,7006.JPG,7080.JPG,0,None,1
trials,3,2,59,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,60,neutral,single,empty.png,8500.JPG,0,None,1
trials,3,2,61,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,62,negative,paar,gogo_3.jpg,1230.JPG,0,None,1
trials,3,2,63,neutral,single,Gogo1.jpg,empty.png,0,None,1
trials,3,2,64,none,single_paar,gogo_4.jpg,empty.png,0,None,1
trials,3,2,65,positive,paar,gogo_12.jpg,1510.JPG,0,None,1
trials,3,2,66,neutral,single,Gogo30.jpg,empty.png,0,None,1
trials,3,2,67,neutral,paar,Gogo53.jpg,Gogo46.jpg,0,None,1
trials,3,2,68,neutral,blank,empty.png,empty.png,0,None,1
trials,3,2,69,positive,paar_single,gogo_20.jpg,1121.JPG,0,None,1
trials,3,2,70,positive,paar,gogo_12.jpg,1450.JPG,0,None,1
trials,3,2,71,none,single_paar,gogo_9.jpg,empty.png,0,None,1
trials,3,2,72,neutral,single,Gogo40.jpg,empty.png,0,None,1
trials,3,3,1,positive,paar_single,gogo_20.jpg,1333.JPG,0,None,1
trials,3,3,2,positive,paar,gogo_5.jpg,2620.JPG,0,None,1
trials,3,3,3,neutral,single,2357.JPG,empty.png,0,None,1
trials,3,3,4,positive,paar,gogo_12.jpg,1560.JPG,0,None,1
trials,3,3,5,neutral,blank,empty.png,empty.png,0,None,1
trials,3,3,6,neutral,paar,Gogo17.jpg,7233.JPG,0,None,1
trials,3,3,7,positive,paar,gogo_17.jpg,1450.JPG,0,None,1
trials,3,3,8,none,single_paar,gogo_9.jpg,empty.png,0,None,1
trials,3,3,9,neutral,paar,Gogo58.jpg,Gogo35.jpg,0,None,1
trials,3,3,10,neutral,single,7080.JPG,empty.png,0,None,1
trials,3,3,11,neutral,single,Gogo1.jpg,empty.png,0,None,1
trials,3,3,12,neutral,blank,empty.png,empty.png,0,None,1
trials,3,3,13,none,single_paar,gogo_4.jpg,empty.png,0,None,1
trials,3,3,14,neutral,single,Gogo41.jpg,empty.png,0,None,1
trials,3,3,15,neutral,paar,Gogo41.jpg,Gogo47.jpg,1,None,0
trials,3,3,16,positive,paar,gogo_12.jpg,1121.JPG,0,None,1
trials,3,3,17,neutral,paar,Gogo15.jpg,Gogo4.jpg,0,None,1
trials,3,3,18,negative,paar,gogo_2.jpg,2810.JPG,0,None,1
trials,3,3,19,none,single_paar,gogo_9.jpg,empty.png,0,None,1
trials,3,3,20,neutral,paar,7090.JPG,2304.JPG,0,None,1
trials,3,3,21,neutral,blank,empty.png,empty.png,0,None,1
trials,3,3,22,neutral,single,empty.png,7080.JPG,0,None,1
trials,3,3,23,negative,paar,gogo_2.jpg,9230.JPG,0,None,1
trials,3,3,24,negative,paar,gogo_7.jpg,1302.JPG,0,None,1
trials,3,3,25,negative,paar,gogo_7.jpg,1274.JPG,1,None,0
trials,3,3,26,positive,paar,gogo_17.jpg,1900.JPG,0,None,1
trials,3,3,27,neutral,blank,empty.png,empty.png,0,None,1
trials,3,3,28,neutral,paar,7090.JPG,2357.JPG,0,None,1
trials,3,3,29,positive,paar,gogo_16.jpg,2320.JPG,0,None,1
trials,3,3,30,negative,paar,gogo_6.jpg,2681.JPG,0,None,1
trials,3,3,31,neutral,blank,empty.png,empty.png,0,None,1
trials,3,3,32,neutral,paar,Gogo53.jpg,Gogo46.jpg,0,None,1
trials,3,3,33,positive,paar,gogo_12.jpg,1500.JPG,0,None,1
trials,3,3,34,neutral,single,empty.png,7006.JPG,0,None,1
trials,3,3,35,positive,paar,gogo_16.jpg,2616.JPG,0,None,1
trials,3,3,36,neutral,blank,empty.png,empty.png,0,None,1
trials,3,3,37,none,single_paar,gogo_9.jpg,empty.png,0,None,1
trials,3,3,38,neutral,blank,empty.png,empty.png,0,None,1
trials,3,3,39,negative,paar,gogo_2.jpg,3280.JPG,0,None,1
trials,3,3,40,none,single_paar,gogo_4.jpg,empty.png,0,None,1
trials,3,3,41,positive,paar,gogo_16.jpg,2635.JPG,0,None,1
trials,3,3,42,neutral,blank,empty.png,empty.png,0,None,1
trials,3,3,43,positive,paar,gogo_5.jpg,2320.JPG,0,None,1
trials,3,3,44,neutral,paar,7060.JPG,7080.JPG,0,None,1
trials,3,3,45,positive,paar,gogo_5.jpg,2435.JPG,1,None,0
trials,3,3,46,positive,paar,gogo_17.jpg,1500.JPG,0,None,1
trials,3,3,47,neutral,paar,Gogo50.jpg,7090.JPG,0,None,1
trials,3,3,48,negative,paar_single,gogo_13.jpg,2694.JPG,0,None,1
trials,3,3,49,positive,paar_single,gogo_20.jpg,1900.JPG,0,None,1
trials,3,3,50,negative,paar,gogo_6.jpg,2780.JPG,0,None,1
trials,3,3,51,neutral,single,empty.png,8500.JPG,0,None,1
trials,3,3,52,negative,paar,gogo_3.jpg,1019.JPG,0,None,1
trials,3,3,53,neutral,single,empty.png,7002.JPG,0,None,1
trials,3,3,54,neutral,paar,Gogo27.jpg,7035.JPG,0,None,1
trials,3,3,55,neutral,single,Gogo33.jpg,empty.png,0,None,1
trials,3,3,56,negative,paar_single,gogo_13.jpg,2810.JPG,0,None,1
trials,3,3,57,neutral,single,7080.JPG,empty.png,0,None,1
trials,3,3,58,positive,paar_single,gogo_20.jpg,1450.JPG,0,None,1
trials,3,3,59,negative,paar,gogo_3.jpg,1302.JPG,0,None,1
trials,3,3,60,neutral,blank,empty.png,empty.png,0,None,1
trials,3,3,61,neutral,single,Gogo30.jpg,empty.png,0,None,1
trials,3,3,62,neutral,paar,7006.JPG,7080.JPG,0,None,1
trials,3,3,63,negative,paar,gogo_3.jpg,9561.JPG,0,None,1
trials,3,3,64,negative,paar_single,gogo_13.jpg,9230.JPG,0,None,1
trials,3,3,65,negative,paar,gogo_7.jpg,1230.JPG,0,None,1
trials,3,3,66,neutral,single,2510.JPG,empty.png,0,None,1
trials,3,3,67,neutral,blank,empty.png,empty.png,0,None,1
trials,3,3,68,neutral,paar,Gogo41.jpg,1670.JPG,0,None,1
trials,3,3,69,negative,paar,gogo_6.jpg,2810.JPG,0,None,1
trials,3,3,70,neutral,blank,empty.png,empty.png,0,None,1
trials,3,3,71,none,single_paar,gogo_4.jpg,empty.png,0,None,1
trials,3,3,72,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,1,neutral,single,Gogo33.jpg,empty.png,0,None,1
trials,3,4,2,neutral,single,empty.png,7006.JPG,0,None,1
trials,3,4,3,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,4,none,paar_single,gogo_20.jpg,empty.png,0,None,1
trials,3,4,5,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,6,neutral,paar,7090.JPG,2304.JPG,0,None,1
trials,3,4,7,positive,paar,gogo_17.jpg,2616.JPG,0,None,1
trials,3,4,8,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,9,positive,single_paar,gogo_9.jpg,2320.JPG,0,None,1
trials,3,4,10,negative,paar,gogo_3.jpg,2810.JPG,0,None,1
trials,3,4,11,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,12,negative,paar,gogo_3.jpg,2690.JPG,1,None,0
trials,3,4,13,neutral,paar,Gogo15.jpg,Gogo4.jpg,0,None,1
trials,3,4,14,neutral,paar,Gogo27.jpg,7035.JPG,0,None,1
trials,3,4,15,negative,paar,gogo_6.jpg,1932.JPG,0,None,1
trials,3,4,16,negative,single_paar,gogo_4.jpg,1019.JPG,0,None,1
trials,3,4,17,positive,paar,gogo_2.jpg,1500.JPG,0,None,1
trials,3,4,18,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,19,negative,paar,gogo_6.jpg,9561.JPG,0,None,1
trials,3,4,20,positive,paar,gogo_7.jpg,2435.JPG,0,None,1
trials,3,4,21,negative,paar,gogo_5.jpg,1932.JPG,0,None,1
trials,3,4,22,neutral,single,Gogo30.jpg,empty.png,0,None,1
trials,3,4,23,neutral,paar,Gogo6.jpg,Gogo47.jpg,0,None,1
trials,3,4,24,neutral,single,7080.JPG,empty.png,0,None,1
trials,3,4,25,neutral,paar,7006.JPG,7080.JPG,0,None,1
trials,3,4,26,neutral,paar,Gogo6.jpg,1670.JPG,0,None,1
trials,3,4,27,neutral,single,2357.JPG,empty.png,0,None,1
trials,3,4,28,neutral,paar,Gogo53.jpg,Gogo46.jpg,0,None,1
trials,3,4,29,neutral,single,empty.png,7080.JPG,0,None,1
trials,3,4,30,none,paar_single,gogo_13.jpg,empty.png,0,None,1
trials,3,4,31,neutral,single,2510.JPG,empty.png,0,None,1
trials,3,4,32,positive,paar,gogo_7.jpg,2320.JPG,0,None,1
trials,3,4,33,negative,paar,gogo_3.jpg,6836.JPG,0,None,1
trials,3,4,34,negative,paar,gogo_6.jpg,1230.JPG,0,None,1
trials,3,4,35,negative,single_paar,gogo_4.jpg,1230.JPG,0,None,1
trials,3,4,36,positive,single_paar,gogo_9.jpg,4537.JPG,0,None,1
trials,3,4,37,negative,single_paar,gogo_4.jpg,1932.JPG,0,None,1
trials,3,4,38,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,39,none,paar_single,gogo_20.jpg,empty.png,0,None,1
trials,3,4,40,positive,paar,gogo_16.jpg,1510.JPG,0,None,1
trials,3,4,41,neutral,single,empty.png,7002.JPG,0,None,1
trials,3,4,42,neutral,single,Gogo6.jpg,empty.png,0,None,1
trials,3,4,43,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,44,positive,paar,gogo_17.jpg,2320.JPG,0,None,1
trials,3,4,45,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,46,positive,paar,gogo_16.jpg,1942.JPG,0,None,1
trials,3,4,47,positive,paar,gogo_16.jpg,1450.JPG,1,None,0
trials,3,4,48,none,paar_single,gogo_20.jpg,empty.png,0,None,1
trials,3,4,49,neutral,single,Gogo1.jpg,empty.png,0,None,1
trials,3,4,50,positive,paar,gogo_2.jpg,1510.JPG,0,None,1
trials,3,4,51,none,paar_single,gogo_13.jpg,empty.png,0,None,1
trials,3,4,52,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,53,neutral,single,7080.JPG,empty.png,0,None,1
trials,3,4,54,none,paar_single,gogo_13.jpg,empty.png,0,None,1
trials,3,4,55,neutral,paar,Gogo17.jpg,7233.JPG,0,None,1
trials,3,4,56,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,57,positive,single_paar,gogo_9.jpg,2635.JPG,0,None,1
trials,3,4,58,positive,paar,gogo_2.jpg,1121.JPG,0,None,1
trials,3,4,59,neutral,paar,Gogo50.jpg,7090.JPG,0,None,1
trials,3,4,60,positive,paar,gogo_17.jpg,4571.JPG,0,None,1
trials,3,4,61,neutral,single,empty.png,8500.JPG,0,None,1
trials,3,4,62,neutral,blank,empty.png,empty.png,0,None,1
trials,3,4,63,negative,paar,gogo_5.jpg,1275.JPG,0,None,1
trials,3,4,64,positive,paar,gogo_7.jpg,8320.JPG,0,None,1
trials,3,4,65,neutral,paar,7060.JPG,7080.JPG,0,None,1
trials,3,4,66,negative,paar,gogo_12.jpg,2694.JPG,0,None,1
trials,3,4,67,negative,paar,gogo_12.jpg,2810.JPG,1,None,0
trials,3,4,68,negative,paar,gogo_5.jpg,1030.JPG,0,None,1
trials,3,4,69,neutral,paar,Gogo58.jpg,Gogo35.jpg,0,None,1
trials,3,4,70,negative,paar,gogo_12.jpg,2780.JPG,0,None,1
trials,3,4,71,neutral,paar,7090.JPG,2357.JPG,0,None,1
trials,3,4,72,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,1,negative,single_paar,gogo_4.jpg,1302.JPG,0,None,1
trials,3,5,2,neutral,paar,Gogo15.jpg,Gogo4.jpg,0,None,1
trials,3,5,3,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,4,positive,paar,gogo_2.jpg,1900.JPG,0,None,1
trials,3,5,5,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,6,positive,paar,gogo_16.jpg,1660.JPG,0,None,1
trials,3,5,7,neutral,single,2357.JPG,empty.png,0,None,1
trials,3,5,8,positive,single_paar,gogo_9.jpg,4571.JPG,0,None,1
trials,3,5,9,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,10,neutral,paar,7090.JPG,2357.JPG,0,None,1
trials,3,5,11,neutral,paar,Gogo17.jpg,7233.JPG,0,None,1
trials,3,5,12,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,13,none,paar_single,gogo_13.jpg,empty.png,0,None,1
trials,3,5,14,none,paar_single,gogo_20.jpg,empty.png,0,None,1
trials,3,5,15,neutral,paar,7006.JPG,7080.JPG,0,None,1
trials,3,5,16,negative,paar,gogo_3.jpg,9700.JPG,0,None,1
trials,3,5,17,negative,paar,gogo_12.jpg,6836.JPG,0,None,1
trials,3,5,18,negative,paar,gogo_5.jpg,1302.JPG,0,None,1
trials,3,5,19,negative,paar,gogo_6.jpg,1240.JPG,0,None,1
trials,3,5,20,negative,single_paar,gogo_4.jpg,9561.JPG,0,None,1
trials,3,5,21,neutral,paar,Gogo58.jpg,Gogo35.jpg,0,None,1
trials,3,5,22,neutral,single,empty.png,7080.JPG,0,None,1
trials,3,5,23,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,24,none,paar_single,gogo_20.jpg,empty.png,0,None,1
trials,3,5,25,negative,paar,gogo_3.jpg,9230.JPG,0,None,1
trials,3,5,26,neutral,single,empty.png,8500.JPG,0,None,1
trials,3,5,27,none,paar_single,gogo_13.jpg,empty.png,0,None,1
trials,3,5,28,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,29,positive,paar,gogo_17.jpg,2620.JPG,0,None,1
trials,3,5,30,neutral,single,empty.png,7006.JPG,0,None,1
trials,3,5,31,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,32,positive,paar,gogo_17.jpg,8320.JPG,1,None,0
trials,3,5,33,neutral,single,Gogo1.jpg,empty.png,0,None,1
trials,3,5,34,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,35,none,paar_single,gogo_20.jpg,empty.png,0,None,1
trials,3,5,36,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,37,neutral,single,7080.JPG,empty.png,0,None,1
trials,3,5,38,positive,paar,gogo_16.jpg,1900.JPG,0,None,1
trials,3,5,39,neutral,paar,Gogo59.jpg,1670.JPG,0,None,1
trials,3,5,40,neutral,single,empty.png,7002.JPG,0,None,1
trials,3,5,41,negative,paar,gogo_6.jpg,1019.JPG,0,None,1
trials,3,5,42,neutral,paar,Gogo50.jpg,7090.JPG,0,None,1
trials,3,5,43,negative,single_paar,gogo_4.jpg,1240.JPG,0,None,1
trials,3,5,44,positive,paar,gogo_2.jpg,1560.JPG,0,None,1
trials,3,5,45,positive,single_paar,gogo_9.jpg,8311.JPG,0,None,1
trials,3,5,46,positive,paar,gogo_17.jpg,4537.JPG,0,None,1
trials,3,5,47,negative,paar,gogo_6.jpg,1274.JPG,0,None,1
trials,3,5,48,neutral,single,Gogo59.jpg,empty.png,0,None,1
trials,3,5,49,neutral,single,2510.JPG,empty.png,0,None,1
trials,3,5,50,negative,paar,gogo_5.jpg,1230.JPG,0,None,1
trials,3,5,51,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,52,neutral,paar,7090.JPG,2304.JPG,0,None,1
trials,3,5,53,positive,paar,gogo_16.jpg,1560.JPG,0,None,1
trials,3,5,54,neutral,single,Gogo33.jpg,empty.png,0,None,1
trials,3,5,55,neutral,paar,Gogo59.jpg,Gogo47.jpg,0,None,1
trials,3,5,56,neutral,paar,7060.JPG,7080.JPG,0,None,1
trials,3,5,57,positive,paar,gogo_7.jpg,2616.JPG,0,None,1
trials,3,5,58,negative,paar,gogo_3.jpg,3280.JPG,0,None,1
trials,3,5,59,negative,paar,gogo_12.jpg,2690.JPG,0,None,1
trials,3,5,60,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,61,negative,paar,gogo_12.jpg,3280.JPG,1,None,0
trials,3,5,62,neutral,single,7080.JPG,empty.png,0,None,1
trials,3,5,63,negative,paar,gogo_5.jpg,1240.JPG,0,None,1
trials,3,5,64,neutral,blank,empty.png,empty.png,0,None,1
trials,3,5,65,neutral,paar,Gogo53.jpg,Gogo46.jpg,0,None,1
trials,3,5,66,none,paar_single,gogo_13.jpg,empty.png,0,None,1
trials,3,5,67,neutral,paar,Gogo27.jpg,7035.JPG,0,None,1
trials,3,5,68,positive,single_paar,gogo_9.jpg,8320.JPG,0,None,1
trials,3,5,69,positive,paar,gogo_7.jpg,4537.JPG,0,None,1
trials,3,5,70,positive,paar,gogo_7.jpg,4571.JPG,1,None,0
trials,3,5,71,positive,paar,gogo_2.jpg,1660.JPG,0,None,1
trials,3,5,72,neutral,single,Gogo30.jpg,empty.png,0,None,1
trials,3,6,1,positive,paar,gogo_7.jpg,2635.JPG,0,None,1
trials,3,6,2,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,3,negative,single_paar,gogo_4.jpg,1275.JPG,0,None,1
trials,3,6,4,negative,single_paar,gogo_4.jpg,1030.JPG,1,None,0
trials,3,6,5,neutral,single,Gogo33.jpg,empty.png,0,None,1
trials,3,6,6,negative,paar,gogo_6.jpg,1030.JPG,0,None,1
trials,3,6,7,neutral,single,2357.JPG,empty.png,0,None,1
trials,3,6,8,negative,paar,gogo_6.jpg,1275.JPG,0,None,1
trials,3,6,9,none,paar_single,gogo_13.jpg,empty.png,0,None,1
trials,3,6,10,neutral,single,2510.JPG,empty.png,0,None,1
trials,3,6,11,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,12,neutral,paar,Gogo50.jpg,7090.JPG,0,None,1
trials,3,6,13,positive,paar,gogo_7.jpg,8311.JPG,0,None,1
trials,3,6,14,positive,single_paar,gogo_9.jpg,2620.JPG,0,None,1
trials,3,6,15,negative,paar,gogo_5.jpg,1274.JPG,0,None,1
trials,3,6,16,neutral,single,empty.png,7002.JPG,0,None,1
trials,3,6,17,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,18,positive,paar,gogo_2.jpg,1333.JPG,0,None,1
trials,3,6,19,neutral,paar,Gogo58.jpg,Gogo35.jpg,0,None,1
trials,3,6,20,positive,paar,gogo_7.jpg,2620.JPG,0,None,1
trials,3,6,21,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,22,none,paar_single,gogo_13.jpg,empty.png,0,None,1
